0; 1000_10_100; 947.11334
1; 1000_10_100; 999.94946
2; 1000_10_100; 926.4265
3; 1000_10_100; 926.787
4; 1000_10_100; 928.9861
5; 1000_10_100; 951.2567
6; 1000_10_100; 911.786
7; 1000_10_100; 952.7777
8; 1000_10_100; 928.3446
9; 1000_10_100; 960.49536
