0; 1027.31;1027.31
1; 978.0106;978.0106
2; 978.0106;978.0106
3; 987.073;978.0106
4; 981.1383;978.0106
5; 985.6669;978.0106
6; 953.54;953.54
7; 962.246;953.54
8; 1040.2462;953.54
9; 953.54;953.54
10; 952.05194;952.05194
11; 952.05194;952.05194
12; 950.5581;950.5581
13; 966.2472;950.5581
14; 982.18964;950.5581
15; 966.2472;950.5581
16; 989.88086;950.5581
17; 950.5581;950.5581
18; 950.5581;950.5581
19; 950.5581;950.5581
20; 950.5581;950.5581
21; 954.4509;950.5581
22; 923.36633;923.36633
23; 919.899;919.899
24; 919.899;919.899
25; 981.0075;919.899
26; 919.899;919.899
27; 919.899;919.899
28; 919.899;919.899
29; 929.15045;919.899
30; 945.5668;919.899
31; 919.899;919.899
32; 915.6221;915.6221
33; 915.6221;915.6221
34; 915.6221;915.6221
35; 915.6221;915.6221
36; 915.6221;915.6221
37; 927.3247;915.6221
38; 915.6221;915.6221
39; 915.6221;915.6221
40; 945.5592;915.6221
41; 919.51495;915.6221
42; 915.6221;915.6221
43; 911.6333;911.6333
44; 971.26337;911.6333
45; 957.9578;911.6333
46; 913.8324;911.6333
47; 911.6333;911.6333
48; 911.6333;911.6333
49; 911.6333;911.6333
50; 940.78784;911.6333
51; 911.6333;911.6333
52; 1021.98865;911.6333
53; 911.6333;911.6333
54; 911.6333;911.6333
55; 911.6333;911.6333
56; 926.2788;911.6333
57; 911.6333;911.6333
58; 947.09216;911.6333
59; 911.6333;911.6333
60; 918.31854;911.6333
61; 911.6333;911.6333
62; 911.6333;911.6333
63; 917.14484;911.6333
64; 911.6333;911.6333
65; 1004.6163;911.6333
66; 915.5261;911.6333
67; 930.2692;911.6333
68; 911.6333;911.6333
69; 911.6333;911.6333
70; 915.5261;911.6333
71; 1018.42883;911.6333
72; 911.6333;911.6333
73; 911.6333;911.6333
74; 911.6333;911.6333
75; 911.6333;911.6333
76; 965.00775;911.6333
77; 968.1334;911.6333
78; 911.6333;911.6333
79; 924.78735;911.6333
80; 911.6333;911.6333
81; 911.6333;911.6333
82; 963.0192;911.6333
83; 911.6333;911.6333
84; 935.36914;911.6333
85; 911.6333;911.6333
86; 965.66833;911.6333
87; 911.6333;911.6333
88; 911.6333;911.6333
89; 911.6333;911.6333
90; 934.0088;911.6333
91; 911.6333;911.6333
92; 911.6333;911.6333
93; 911.6333;911.6333
94; 931.80115;911.6333
95; 920.3393;911.6333
96; 938.74097;911.6333
97; 935.36914;911.6333
98; 1057.0306;911.6333
99; 911.6333;911.6333
100; 911.6333;911.6333
101; 911.6333;911.6333
102; 911.6333;911.6333
103; 911.6333;911.6333
104; 915.36035;911.6333
105; 906.3496;906.3496
106; 906.3496;906.3496
107; 906.3496;906.3496
108; 906.3496;906.3496
109; 906.3496;906.3496
110; 969.2304;906.3496
111; 906.3496;906.3496
112; 988.6241;906.3496
113; 906.27527;906.27527
114; 957.66125;906.27527
115; 899.6456;899.6456
116; 995.3775;899.6456
117; 899.6456;899.6456
118; 899.6456;899.6456
119; 959.74054;899.6456
120; 899.6456;899.6456
121; 959.8157;899.6456
122; 908.3516;899.6456
123; 908.10834;899.6456
124; 899.6456;899.6456
125; 899.6456;899.6456
126; 899.6456;899.6456
127; 899.6456;899.6456
128; 899.6456;899.6456
129; 939.03406;899.6456
130; 907.18414;899.6456
131; 899.6456;899.6456
132; 905.9922;899.6456
133; 922.3734;899.6456
134; 899.6456;899.6456
135; 899.6456;899.6456
136; 967.1417;899.6456
137; 899.6456;899.6456
138; 899.6456;899.6456
139; 899.6456;899.6456
140; 980.4634;899.6456
141; 901.8447;899.6456
142; 899.6456;899.6456
143; 899.6456;899.6456
144; 934.76154;899.6456
145; 899.6456;899.6456
146; 899.6456;899.6456
147; 919.44434;899.6456
148; 904.00073;899.6456
149; 899.6456;899.6456
150; 899.6456;899.6456
151; 899.6456;899.6456
152; 899.6456;899.6456
153; 899.6456;899.6456
154; 899.6456;899.6456
155; 899.6456;899.6456
156; 906.28937;899.6456
157; 905.9922;899.6456
158; 899.6456;899.6456
159; 924.16656;899.6456
160; 909.22437;899.6456
161; 944.13855;899.6456
162; 905.9922;899.6456
163; 907.80707;899.6456
164; 929.8463;899.6456
165; 905.9922;899.6456
166; 941.4585;899.6456
167; 986.3564;899.6456
168; 995.3775;899.6456
169; 912.4286;899.6456
170; 899.6456;899.6456
171; 904.00073;899.6456
172; 899.6456;899.6456
173; 912.4286;899.6456
174; 899.6456;899.6456
175; 899.6456;899.6456
176; 942.1235;899.6456
177; 899.6456;899.6456
178; 905.7649;899.6456
179; 907.80707;899.6456
180; 899.6456;899.6456
181; 899.6456;899.6456
182; 901.6043;899.6456
183; 940.67786;899.6456
184; 908.10834;899.6456
185; 899.6456;899.6456
186; 906.28937;899.6456
187; 899.6456;899.6456
188; 899.6456;899.6456
189; 899.6456;899.6456
190; 913.4284;899.6456
191; 930.23303;899.6456
192; 913.3769;899.6456
193; 922.21967;899.6456
194; 908.3516;899.6456
195; 922.21967;899.6456
196; 912.4764;899.6456
197; 899.6456;899.6456
198; 901.8447;899.6456
199; 959.2757;899.6456
200; 915.0927;899.6456
201; 899.6456;899.6456
202; 899.6456;899.6456
203; 899.6456;899.6456
204; 909.22437;899.6456
205; 963.96655;899.6456
206; 899.6456;899.6456
207; 938.4766;899.6456
208; 899.6456;899.6456
209; 899.6456;899.6456
210; 899.6456;899.6456
211; 899.6456;899.6456
212; 993.56226;899.6456
213; 899.6456;899.6456
214; 899.6456;899.6456
215; 966.31555;899.6456
216; 939.03406;899.6456
217; 906.28937;899.6456
218; 899.6456;899.6456
219; 899.6456;899.6456
220; 899.6456;899.6456
221; 899.6456;899.6456
222; 978.18677;899.6456
223; 899.6456;899.6456
224; 899.6456;899.6456
225; 922.3734;899.6456
226; 924.16656;899.6456
227; 906.3309;899.6456
228; 951.03156;899.6456
229; 899.6456;899.6456
230; 899.6456;899.6456
231; 899.6456;899.6456
232; 909.22437;899.6456
233; 899.6456;899.6456
234; 961.2471;899.6456
235; 899.6456;899.6456
236; 899.6456;899.6456
237; 953.98694;899.6456
238; 899.6456;899.6456
239; 899.6456;899.6456
240; 899.6456;899.6456
241; 942.1235;899.6456
242; 899.6456;899.6456
243; 899.6456;899.6456
244; 929.8463;899.6456
245; 899.6456;899.6456
246; 899.6456;899.6456
247; 899.6456;899.6456
248; 899.6456;899.6456
249; 978.18677;899.6456
250; 970.8027;899.6456
251; 899.6456;899.6456
252; 944.68536;899.6456
253; 998.1901;899.6456
254; 899.6456;899.6456
255; 912.7997;899.6456
256; 899.6456;899.6456
257; 904.00073;899.6456
258; 899.6456;899.6456
259; 899.6456;899.6456
260; 941.4585;899.6456
261; 914.29114;899.6456
262; 899.6456;899.6456
263; 959.2757;899.6456
264; 899.6456;899.6456
265; 922.5735;899.6456
266; 899.6456;899.6456
267; 934.6901;899.6456
268; 957.9281;899.6456
269; 912.4764;899.6456
270; 899.6456;899.6456
271; 899.6456;899.6456
272; 907.18414;899.6456
273; 899.6456;899.6456
274; 899.6456;899.6456
275; 899.6456;899.6456
276; 899.6456;899.6456
277; 899.6456;899.6456
278; 938.53723;899.6456
279; 966.31555;899.6456
280; 922.5295;899.6456
281; 923.85114;899.6456
282; 922.5295;899.6456
283; 899.6456;899.6456
284; 904.00073;899.6456
285; 999.88904;899.6456
286; 1014.9288;899.6456
287; 899.6456;899.6456
288; 899.6456;899.6456
289; 899.6456;899.6456
290; 908.10834;899.6456
291; 899.6456;899.6456
292; 899.6456;899.6456
293; 906.3309;899.6456
294; 904.00073;899.6456
295; 899.6456;899.6456
296; 930.23303;899.6456
297; 913.3769;899.6456
298; 899.6456;899.6456
299; 906.3309;899.6456
300; 901.8447;899.6456
301; 899.6456;899.6456
302; 913.3769;899.6456
303; 899.6456;899.6456
304; 942.93945;899.6456
305; 915.0927;899.6456
306; 899.6456;899.6456
307; 939.03406;899.6456
308; 938.4766;899.6456
309; 899.6456;899.6456
310; 904.90955;899.6456
311; 912.7997;899.6456
312; 899.6456;899.6456
313; 901.8447;899.6456
314; 899.6456;899.6456
315; 905.7649;899.6456
316; 913.3769;899.6456
317; 912.4764;899.6456
318; 899.6456;899.6456
319; 907.80707;899.6456
320; 899.6456;899.6456
321; 994.2129;899.6456
322; 904.4108;899.6456
323; 919.71094;899.6456
324; 899.6456;899.6456
325; 972.7146;899.6456
326; 926.7533;899.6456
327; 924.16656;899.6456
328; 899.6456;899.6456
329; 922.5295;899.6456
330; 899.6456;899.6456
331; 906.3309;899.6456
332; 956.14575;899.6456
333; 899.6456;899.6456
334; 905.7649;899.6456
335; 899.6456;899.6456
336; 899.6456;899.6456
337; 899.6456;899.6456
338; 899.6456;899.6456
339; 899.6456;899.6456
340; 899.6456;899.6456
341; 899.6456;899.6456
342; 1031.4637;899.6456
343; 908.10834;899.6456
344; 925.12897;899.6456
345; 899.6456;899.6456
346; 906.28937;899.6456
347; 905.7649;899.6456
348; 985.83185;899.6456
349; 919.44434;899.6456
350; 904.90955;899.6456
351; 919.34357;899.6456
352; 919.44434;899.6456
353; 942.4186;899.6456
354; 899.6456;899.6456
355; 970.7987;899.6456
356; 919.71094;899.6456
357; 899.6456;899.6456
358; 924.16656;899.6456
359; 899.6456;899.6456
360; 899.6456;899.6456
361; 899.6456;899.6456
362; 899.6456;899.6456
363; 899.6456;899.6456
364; 899.6456;899.6456
365; 899.6456;899.6456
366; 899.6456;899.6456
367; 899.6456;899.6456
368; 901.8447;899.6456
369; 913.3769;899.6456
370; 899.6456;899.6456
371; 899.6456;899.6456
372; 899.6456;899.6456
373; 899.6456;899.6456
374; 967.1417;899.6456
375; 899.6456;899.6456
376; 899.6456;899.6456
377; 899.6456;899.6456
378; 899.6456;899.6456
379; 899.6456;899.6456
380; 899.6456;899.6456
381; 899.6456;899.6456
382; 960.5797;899.6456
383; 899.6456;899.6456
384; 899.6456;899.6456
385; 899.6456;899.6456
386; 905.7649;899.6456
387; 899.6456;899.6456
388; 899.6456;899.6456
389; 899.6456;899.6456
390; 899.6456;899.6456
391; 930.23303;899.6456
392; 899.6456;899.6456
393; 899.6456;899.6456
394; 899.6456;899.6456
395; 921.09485;899.6456
396; 956.14575;899.6456
397; 906.3309;899.6456
398; 899.6456;899.6456
399; 904.90955;899.6456
400; 906.3309;899.6456
401; 899.6456;899.6456
402; 899.6456;899.6456
403; 899.6456;899.6456
404; 899.6456;899.6456
405; 899.6456;899.6456
406; 899.6456;899.6456
407; 993.56226;899.6456
408; 908.10834;899.6456
409; 901.8447;899.6456
410; 912.7997;899.6456
411; 988.88904;899.6456
412; 899.6456;899.6456
413; 901.6043;899.6456
414; 899.6456;899.6456
415; 998.27;899.6456
416; 899.6456;899.6456
417; 961.84894;899.6456
418; 922.21967;899.6456
419; 949.016;899.6456
420; 899.6456;899.6456
421; 899.6456;899.6456
422; 905.9922;899.6456
423; 899.6456;899.6456
424; 899.6456;899.6456
425; 980.4634;899.6456
426; 994.2129;899.6456
427; 942.1235;899.6456
428; 909.22437;899.6456
429; 899.6456;899.6456
430; 899.6456;899.6456
431; 899.6456;899.6456
432; 899.6456;899.6456
433; 899.6456;899.6456
434; 926.3191;899.6456
435; 912.4764;899.6456
436; 899.6456;899.6456
437; 899.6456;899.6456
438; 899.6456;899.6456
439; 951.03156;899.6456
440; 899.6456;899.6456
441; 899.6456;899.6456
442; 907.80707;899.6456
443; 921.09485;899.6456
444; 908.10834;899.6456
445; 901.8447;899.6456
446; 899.6456;899.6456
447; 899.6456;899.6456
448; 899.6456;899.6456
449; 940.5177;899.6456
450; 899.6456;899.6456
451; 913.4284;899.6456
452; 923.3815;899.6456
453; 899.6456;899.6456
454; 899.6456;899.6456
455; 899.6456;899.6456
456; 940.5177;899.6456
457; 899.6456;899.6456
458; 919.34357;899.6456
459; 899.6456;899.6456
460; 899.6456;899.6456
461; 915.0927;899.6456
462; 905.9922;899.6456
463; 899.6456;899.6456
464; 923.85114;899.6456
465; 899.6456;899.6456
466; 924.16656;899.6456
467; 908.3516;899.6456
468; 905.7649;899.6456
469; 907.18414;899.6456
470; 899.6456;899.6456
471; 899.6456;899.6456
472; 930.23303;899.6456
473; 952.872;899.6456
474; 899.6456;899.6456
475; 899.6456;899.6456
476; 899.6456;899.6456
477; 899.6456;899.6456
478; 899.6456;899.6456
479; 899.6456;899.6456
480; 899.6456;899.6456
481; 952.6476;899.6456
