0; 100000_6_800.0_1.0; 969.99176
1; 100000_6_800.0_1.0; 980.2363
2; 100000_6_800.0_1.0; 979.18915
3; 100000_6_800.0_1.0; 991.5349
4; 100000_6_800.0_1.0; 982.15643
5; 100000_6_800.0_1.0; 954.3474
6; 100000_6_800.0_1.0; 966.9051
7; 100000_6_800.0_1.0; 991.3669
8; 100000_6_800.0_1.0; 990.22565
9; 100000_6_800.0_1.0; 977.42346
