0; 10000_60_20;1403,6964;;;;;
1; 10000_60_20;1377,2682;;;;;
2; 10000_60_20;1365,6643;;;;;
3; 10000_60_20;1383,6743;;;;;
4; 10000_60_20;1384,5004;;;;;
5; 10000_60_20;1382,1095;;;;;
6; 10000_60_20;1377,9333;;;;;
7; 10000_60_20;1389,6193;;;;;
8; 10000_60_20;1392,1036;;Best;Worst;Avg;Std
9; 10000_60_20;1391,9117;;1365,6643;1403,6964;1384,8481;9,812469846
