7; 800_450_0.7_0.1_248;867,7136;;;;;;;;;;;;
8; 800_450_0.7_0.1_248;906,08923;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_248;927,64716;;817,159;949,9262;888,125065;;;;;;;;
0; 800_450_0.7_0.1_256;863,62036;;;;;;;;;;;;
1; 800_450_0.7_0.1_256;822,9775;;;;;;;;;;;;
2; 800_450_0.7_0.1_256;913,9054;;;;;;;;;;;;
3; 800_450_0.7_0.1_256;890,32214;;;;;;;;;;;;
4; 800_450_0.7_0.1_256;889,79895;;;;;;;;;;;;
5; 800_450_0.7_0.1_256;853,498;;;;;;;;;;;;
6; 800_450_0.7_0.1_256;892,06195;;;;;;;;;;;;
7; 800_450_0.7_0.1_256;874,385;;;;;;;;;;;;
8; 800_450_0.7_0.1_256;810,5735;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_256;907,3768;;810,5735;913,9054;871,85196;;;;;;;;
0; 800_450_0.7_0.1_264;851,7709;;;;;;;;;;;;
1; 800_450_0.7_0.1_264;942,2257;;;;;;;;;;;;
2; 800_450_0.7_0.1_264;857,4688;;;;;;;;;;;;
3; 800_450_0.7_0.1_264;862,0694;;;;;;;;;;;;
4; 800_450_0.7_0.1_264;924,80396;;;;;;;;;;;;
5; 800_450_0.7_0.1_264;834,9155;;;;;;;;;;;;
6; 800_450_0.7_0.1_264;877,96375;;;;;;;;;;;;
7; 800_450_0.7_0.1_264;869,3314;;;;;;;;;;;;
8; 800_450_0.7_0.1_264;905,8845;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_264;882,17413;;834,9155;942,2257;880,860804;;;;;;;;
0; 800_450_0.7_0.1_272;870,79095;;;;;;;;;;;;
1; 800_450_0.7_0.1_272;844,37463;;;;;;;;;;;;
2; 800_450_0.7_0.1_272;874,52356;;;;;;;;;;;;
3; 800_450_0.7_0.1_272;885,8919;;;;;;;;;;;;
4; 800_450_0.7_0.1_272;919,5911;;;;;;;;;;;;
5; 800_450_0.7_0.1_272;888,97107;;;;;;;;;;;;
6; 800_450_0.7_0.1_272;891,57794;;;;;;;;;;;;
7; 800_450_0.7_0.1_272;900,2055;;;;;;;;;;;;
8; 800_450_0.7_0.1_272;863,03503;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_272;838,73047;;838,73047;919,5911;877,769215;;;;;;;;
0; 800_450_0.7_0.1_280;860,0229;;;;;;;;;;;;
1; 800_450_0.7_0.1_280;823,2115;;;;;;;;;;;;
2; 800_450_0.7_0.1_280;891,1729;;;;;;;;;;;;
3; 800_450_0.7_0.1_280;851,1324;;;;;;;;;;;;
4; 800_450_0.7_0.1_280;863,89;;;;;;;;;;;;
5; 800_450_0.7_0.1_280;836,0613;;;;;;;;;;;;
6; 800_450_0.7_0.1_280;832,19543;;;;;;;;;;;;
7; 800_450_0.7_0.1_280;875,20605;;;;;;;;;;;;
8; 800_450_0.7_0.1_280;830,78625;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_280;797,87177;;797,87177;891,1729;846,15505;;;;;;;;
0; 800_450_0.7_0.1_288;874,87024;;;;;;;;;;;;
1; 800_450_0.7_0.1_288;924,4302;;;;;;;;;;;;
2; 800_450_0.7_0.1_288;852,69775;;;;;;;;;;;;
3; 800_450_0.7_0.1_288;876,8831;;;;;;;;;;;;
4; 800_450_0.7_0.1_288;812,9817;;;;;;;;;;;;
5; 800_450_0.7_0.1_288;860,1048;;;;;;;;;;;;
6; 800_450_0.7_0.1_288;919,25146;;;;;;;;;;;;
7; 800_450_0.7_0.1_288;840,0118;;;;;;;;;;;;
8; 800_450_0.7_0.1_288;861,7558;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_288;819,5792;;812,9817;924,4302;864,256605;;;;;;;;
0; 800_450_0.7_0.1_296;942,59564;;;;;;;;;;;;
1; 800_450_0.7_0.1_296;962,1255;;;;;;;;;;;;
2; 800_450_0.7_0.1_296;820,24304;;;;;;;;;;;;
3; 800_450_0.7_0.1_296;857,6334;;;;;;;;;;;;
4; 800_450_0.7_0.1_296;991,0055;;;;;;;;;;;;
5; 800_450_0.7_0.1_296;871,20044;;;;;;;;;;;;
6; 800_450_0.7_0.1_296;864,7909;;;;;;;;;;;;
7; 800_450_0.7_0.1_296;844,60297;;;;;;;;;;;;
8; 800_450_0.7_0.1_296;797,45123;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_296;817,99225;;797,45123;991,0055;876,964087;;;;;;;;
0; 800_450_0.7_0.1_304;906,5822;;;;;;;;;;;;
1; 800_450_0.7_0.1_304;830,7645;;;;;;;;;;;;
2; 800_450_0.7_0.1_304;855,1214;;;;;;;;;;;;
3; 800_450_0.7_0.1_304;846,0977;;;;;;;;;;;;
4; 800_450_0.7_0.1_304;859,0764;;;;;;;;;;;;
5; 800_450_0.7_0.1_304;825,22626;;;;;;;;;;;;
6; 800_450_0.7_0.1_304;863,9843;;;;;;;;;;;;
7; 800_450_0.7_0.1_304;962,6457;;;;;;;;;;;;
8; 800_450_0.7_0.1_304;828,70013;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_304;880,25793;;825,22626;962,6457;865,845652;;;;;;;;
0; 800_450_0.7_0.1_312;874,8402;;;;;;;;;;;;
1; 800_450_0.7_0.1_312;953,5092;;;;;;;;;;;;
2; 800_450_0.7_0.1_312;946,83685;;;;;;;;;;;;
3; 800_450_0.7_0.1_312;1004,4065;;;;;;;;;;;;
4; 800_450_0.7_0.1_312;843,0774;;;;;;;;;;;;
5; 800_450_0.7_0.1_312;851,72797;;;;;;;;;;;;
6; 800_450_0.7_0.1_312;845,7647;;;;;;;;;;;;
7; 800_450_0.7_0.1_312;970,85626;;;;;;;;;;;;
8; 800_450_0.7_0.1_312;841,21027;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_312;857,55334;;841,21027;1004,4065;898,978269;;;;;;;;
0; 800_450_0.7_0.1_320;841,17645;;;;;;;;;;;;
1; 800_450_0.7_0.1_320;878,4295;;;;;;;;;;;;
2; 800_450_0.7_0.1_320;882,25635;;;;;;;;;;;;
3; 800_450_0.7_0.1_320;913,6437;;;;;;;;;;;;
4; 800_450_0.7_0.1_320;1011,9361;;;;;;;;;;;;
5; 800_450_0.7_0.1_320;865,71356;;;;;;;;;;;;
6; 800_450_0.7_0.1_320;933,8544;;;;;;;;;;;;
7; 800_450_0.7_0.1_320;812,3229;;;;;;;;;;;;
8; 800_450_0.7_0.1_320;909,9743;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_320;903,6486;;812,3229;1011,9361;895,295586;;;;;;;;
0; 800_450_0.7_0.1_328;860,82916;;;;;;;;;;;;
1; 800_450_0.7_0.1_328;877,2083;;;;;;;;;;;;
2; 800_450_0.7_0.1_328;873,6221;;;;;;;;;;;;
3; 800_450_0.7_0.1_328;847,28125;;;;;;;;;;;;
4; 800_450_0.7_0.1_328;931,9784;;;;;;;;;;;;
5; 800_450_0.7_0.1_328;844,19104;;;;;;;;;;;;
6; 800_450_0.7_0.1_328;892,1137;;;;;;;;;;;;
7; 800_450_0.7_0.1_328;847,7495;;;;;;;;;;;;
8; 800_450_0.7_0.1_328;868,4817;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_328;857,06854;;844,19104;931,9784;870,052369;;;;;;;;
0; 800_450_0.7_0.1_336;892,529;;;;;;;;;;;;
1; 800_450_0.7_0.1_336;879,65155;;;;;;;;;;;;
2; 800_450_0.7_0.1_336;837,81384;;;;;;;;;;;;
3; 800_450_0.7_0.1_336;839,2108;;;;;;;;;;;;
4; 800_450_0.7_0.1_336;839,43304;;;;;;;;;;;;
5; 800_450_0.7_0.1_336;890,57043;;;;;;;;;;;;
6; 800_450_0.7_0.1_336;838,73224;;;;;;;;;;;;
7; 800_450_0.7_0.1_336;883,87756;;;;;;;;;;;;
8; 800_450_0.7_0.1_336;825,8195;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_336;956,1431;;825,8195;956,1431;868,378106;;;;;;;;
0; 800_450_0.7_0.1_344;812,7828;;;;;;;;;;;;
1; 800_450_0.7_0.1_344;906,5364;;;;;;;;;;;;
2; 800_450_0.7_0.1_344;846,1924;;;;;;;;;;;;
3; 800_450_0.7_0.1_344;836,7777;;;;;;;;;;;;
4; 800_450_0.7_0.1_344;926,2878;;;;;;;;;;;;
5; 800_450_0.7_0.1_344;837,2938;;;;;;;;;;;;
6; 800_450_0.7_0.1_344;835,01306;;;;;;;;;;;;
7; 800_450_0.7_0.1_344;906,62665;;;;;;;;;;;;
8; 800_450_0.7_0.1_344;941,8005;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_344;977,1103;;812,7828;977,1103;882,642141;;;;;;;;
0; 800_450_0.7_0.1_352;839,09406;;;;;;;;;;;;
1; 800_450_0.7_0.1_352;838,4592;;;;;;;;;;;;
2; 800_450_0.7_0.1_352;936,9208;;;;;;;;;;;;
3; 800_450_0.7_0.1_352;891,4225;;;;;;;;;;;;
4; 800_450_0.7_0.1_352;866,0102;;;;;;;;;;;;
5; 800_450_0.7_0.1_352;871,806;;;;;;;;;;;;
6; 800_450_0.7_0.1_352;927,2614;;;;;;;;;;;;
7; 800_450_0.7_0.1_352;810,69403;;;;;;;;;;;;
8; 800_450_0.7_0.1_352;872,8321;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_352;877,8894;;810,69403;936,9208;873,238969;;;;;;;;
0; 800_450_0.7_0.1_360;924,7721;;;;;;;;;;;;
1; 800_450_0.7_0.1_360;823,01385;;;;;;;;;;;;
2; 800_450_0.7_0.1_360;881,3921;;;;;;;;;;;;
3; 800_450_0.7_0.1_360;858,9581;;;;;;;;;;;;
4; 800_450_0.7_0.1_360;882,2491;;;;;;;;;;;;
5; 800_450_0.7_0.1_360;894,0663;;;;;;;;;;;;
6; 800_450_0.7_0.1_360;852,9809;;;;;;;;;;;;
7; 800_450_0.7_0.1_360;873,50555;;;;;;;;;;;;
8; 800_450_0.7_0.1_360;871,1577;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_360;848,2217;;823,01385;924,7721;871,03174;;;;;;;;
0; 800_450_0.7_0.1_368;846,3497;;;;;;;;;;;;
1; 800_450_0.7_0.1_368;908,5593;;;;;;;;;;;;
2; 800_450_0.7_0.1_368;875,2269;;;;;;;;;;;;
3; 800_450_0.7_0.1_368;874,9379;;;;;;;;;;;;
4; 800_450_0.7_0.1_368;850,1903;;;;;;;;;;;;
5; 800_450_0.7_0.1_368;916,61847;;;;;;;;;;;;
6; 800_450_0.7_0.1_368;917,29913;;;;;;;;;;;;
7; 800_450_0.7_0.1_368;849,4291;;;;;;;;;;;;
8; 800_450_0.7_0.1_368;891,6501;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_368;812,9033;;812,9033;917,29913;874,31642;;;;;;;;
0; 800_450_0.7_0.1_376;881,6277;;;;;;;;;;;;
1; 800_450_0.7_0.1_376;861,9656;;;;;;;;;;;;
2; 800_450_0.7_0.1_376;858,7116;;;;;;;;;;;;
3; 800_450_0.7_0.1_376;858,34467;;;;;;;;;;;;
4; 800_450_0.7_0.1_376;801,8739;;;;;;;;;;;;
5; 800_450_0.7_0.1_376;943,91895;;;;;;;;;;;;
6; 800_450_0.7_0.1_376;895,09454;;;;;;;;;;;;
7; 800_450_0.7_0.1_376;985,6339;;;;;;;;;;;;
8; 800_450_0.7_0.1_376;864,3798;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_376;938,2991;;801,8739;985,6339;888,984976;;;;;;;;
0; 800_450_0.7_0.1_384;878,30035;;;;;;;;;;;;
1; 800_450_0.7_0.1_384;896,7205;;;;;;;;;;;;
2; 800_450_0.7_0.1_384;856,98474;;;;;;;;;;;;
3; 800_450_0.7_0.1_384;809,99835;;;;;;;;;;;;
4; 800_450_0.7_0.1_384;837,2938;;;;;;;;;;;;
5; 800_450_0.7_0.1_384;880,59424;;;;;;;;;;;;
6; 800_450_0.7_0.1_384;887,3316;;;;;;;;;;;;
7; 800_450_0.7_0.1_384;837,471;;;;;;;;;;;;
8; 800_450_0.7_0.1_384;920,08014;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_384;1038,7207;;809,99835;1038,7207;884,349542;;;;;;;;
0; 800_450_0.7_0.1_392;843,2195;;;;;;;;;;;;
1; 800_450_0.7_0.1_392;892,638;;;;;;;;;;;;
2; 800_450_0.7_0.1_392;858,2397;;;;;;;;;;;;
3; 800_450_0.7_0.1_392;857,4732;;;;;;;;;;;;
4; 800_450_0.7_0.1_392;863,3323;;;;;;;;;;;;
5; 800_450_0.7_0.1_392;825,02405;;;;;;;;;;;;
6; 800_450_0.7_0.1_392;884,55096;;;;;;;;;;;;
7; 800_450_0.7_0.1_392;835,90875;;;;;;;;;;;;
8; 800_450_0.7_0.1_392;950,16675;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_392;883,8002;;825,02405;950,16675;869,435341;;;;;;;;
0; 800_450_0.7_0.1_400;880,3042;;;;;;;;;;;;
1; 800_450_0.7_0.1_400;896,556;;;;;;;;;;;;
2; 800_450_0.7_0.1_400;880,734;;;;;;;;;;;;
3; 800_450_0.7_0.1_400;858,66644;;;;;;;;;;;;
4; 800_450_0.7_0.1_400;834,57996;;;;;;;;;;;;
5; 800_450_0.7_0.1_400;847,1517;;;;;;;;;;;;
6; 800_450_0.7_0.1_400;873,13824;;;;;;;;;;;;
7; 800_450_0.7_0.1_400;936,5734;;;;;;;;;;;;
8; 800_450_0.7_0.1_400;907,03613;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_400;854,4303;;834,57996;936,5734;876,917037;;;;;;;;
0; 800_450_0.7_0.1_408;919,0205;;;;;;;;;;;;
1; 800_450_0.7_0.1_408;930,27026;;;;;;;;;;;;
2; 800_450_0.7_0.1_408;837,7402;;;;;;;;;;;;
3; 800_450_0.7_0.1_408;895,0529;;;;;;;;;;;;
4; 800_450_0.7_0.1_408;900,3425;;;;;;;;;;;;
5; 800_450_0.7_0.1_408;866,3386;;;;;;;;;;;;
6; 800_450_0.7_0.1_408;891,0458;;;;;;;;;;;;
7; 800_450_0.7_0.1_408;843,04193;;;;;;;;;;;;
8; 800_450_0.7_0.1_408;862,2751;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_408;886,2271;;837,7402;930,27026;883,135489;;;;;;;;
0; 800_450_0.7_0.1_416;867,76764;;;;;;;;;;;;
1; 800_450_0.7_0.1_416;912,8185;;;;;;;;;;;;
2; 800_450_0.7_0.1_416;865,4335;;;;;;;;;;;;
3; 800_450_0.7_0.1_416;894,5454;;;;;;;;;;;;
4; 800_450_0.7_0.1_416;882,7971;;;;;;;;;;;;
5; 800_450_0.7_0.1_416;821,97296;;;;;;;;;;;;
6; 800_450_0.7_0.1_416;930,69446;;;;;;;;;;;;
7; 800_450_0.7_0.1_416;817,3905;;;;;;;;;;;;
8; 800_450_0.7_0.1_416;865,81244;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_416;822,7394;;817,3905;930,69446;868,19719;;;;;;;;
0; 800_450_0.7_0.1_424;898,02527;;;;;;;;;;;;
1; 800_450_0.7_0.1_424;890,48663;;;;;;;;;;;;
2; 800_450_0.7_0.1_424;824,407;;;;;;;;;;;;
3; 800_450_0.7_0.1_424;948,9861;;;;;;;;;;;;
4; 800_450_0.7_0.1_424;981,8466;;;;;;;;;;;;
5; 800_450_0.7_0.1_424;838,5436;;;;;;;;;;;;
6; 800_450_0.7_0.1_424;803,4315;;;;;;;;;;;;
7; 800_450_0.7_0.1_424;863,9888;;;;;;;;;;;;
8; 800_450_0.7_0.1_424;926,586;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_424;851,26526;;803,4315;981,8466;882,756676;;;;;;;;
0; 800_450_0.7_0.1_432;852,2982;;;;;;;;;;;;
1; 800_450_0.7_0.1_432;855,06995;;;;;;;;;;;;
2; 800_450_0.7_0.1_432;844,38885;;;;;;;;;;;;
3; 800_450_0.7_0.1_432;880,78986;;;;;;;;;;;;
4; 800_450_0.7_0.1_432;832,6336;;;;;;;;;;;;
5; 800_450_0.7_0.1_432;855,9325;;;;;;;;;;;;
6; 800_450_0.7_0.1_432;861,378;;;;;;;;;;;;
7; 800_450_0.7_0.1_432;835,6899;;;;;;;;;;;;
8; 800_450_0.7_0.1_432;869,9872;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_432;953,9582;;832,6336;953,9582;864,212626;;;;;;;;
0; 800_450_0.7_0.1_440;858,3911;;;;;;;;;;;;
1; 800_450_0.7_0.1_440;820,1531;;;;;;;;;;;;
2; 800_450_0.7_0.1_440;870,87775;;;;;;;;;;;;
3; 800_450_0.7_0.1_440;899,40204;;;;;;;;;;;;
4; 800_450_0.7_0.1_440;889,6856;;;;;;;;;;;;
5; 800_450_0.7_0.1_440;857,3671;;;;;;;;;;;;
6; 800_450_0.7_0.1_440;829,4113;;;;;;;;;;;;
7; 800_450_0.7_0.1_440;888,1054;;;;;;;;;;;;
8; 800_450_0.7_0.1_440;840,85046;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_440;810,69403;;810,69403;899,40204;856,493788;;;;;;;;
0; 800_450_0.7_0.1_448;867,80975;;;;;;;;;;;;
1; 800_450_0.7_0.1_448;868,0261;;;;;;;;;;;;
2; 800_450_0.7_0.1_448;875,5663;;;;;;;;;;;;
3; 800_450_0.7_0.1_448;850,6175;;;;;;;;;;;;
4; 800_450_0.7_0.1_448;842,79;;;;;;;;;;;;
5; 800_450_0.7_0.1_448;843,921;;;;;;;;;;;;
6; 800_450_0.7_0.1_448;898,54694;;;;;;;;;;;;
7; 800_450_0.7_0.1_448;829,4114;;;;;;;;;;;;
8; 800_450_0.7_0.1_448;803,311;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_448;898,429;;803,311;898,54694;857,842899;;;;;;;;
0; 800_450_0.7_0.1_456;811,3003;;;;;;;;;;;;
1; 800_450_0.7_0.1_456;821,8525;;;;;;;;;;;;
2; 800_450_0.7_0.1_456;923,45447;;;;;;;;;;;;
3; 800_450_0.7_0.1_456;865,12067;;;;;;;;;;;;
4; 800_450_0.7_0.1_456;899,4118;;;;;;;;;;;;
5; 800_450_0.7_0.1_456;899,28864;;;;;;;;;;;;
6; 800_450_0.7_0.1_456;983,6317;;;;;;;;;;;;
7; 800_450_0.7_0.1_456;921,30304;;;;;;;;;;;;
8; 800_450_0.7_0.1_456;832,892;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_456;917,4987;;811,3003;983,6317;887,575382;;;;;;;;
0; 800_450_0.7_0.1_464;883,526;;;;;;;;;;;;
1; 800_450_0.7_0.1_464;849,56354;;;;;;;;;;;;
2; 800_450_0.7_0.1_464;851,0002;;;;;;;;;;;;
3; 800_450_0.7_0.1_464;945,2608;;;;;;;;;;;;
4; 800_450_0.7_0.1_464;869,99646;;;;;;;;;;;;
5; 800_450_0.7_0.1_464;978,36273;;;;;;;;;;;;
6; 800_450_0.7_0.1_464;858,31586;;;;;;;;;;;;
7; 800_450_0.7_0.1_464;881,5789;;;;;;;;;;;;
8; 800_450_0.7_0.1_464;866,2293;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_464;851,26526;;849,56354;978,36273;883,509905;;;;;;;;
0; 800_450_0.7_0.1_472;901,41205;;;;;;;;;;;;
1; 800_450_0.7_0.1_472;867,8427;;;;;;;;;;;;
2; 800_450_0.7_0.1_472;855,2038;;;;;;;;;;;;
3; 800_450_0.7_0.1_472;879,2168;;;;;;;;;;;;
4; 800_450_0.7_0.1_472;863,9888;;;;;;;;;;;;
5; 800_450_0.7_0.1_472;861,6158;;;;;;;;;;;;
6; 800_450_0.7_0.1_472;955,5203;;;;;;;;;;;;
7; 800_450_0.7_0.1_472;865,601;;;;;;;;;;;;
8; 800_450_0.7_0.1_472;910,39154;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_472;896,9784;;855,2038;955,5203;885,777119;;;;;;;;
0; 800_450_0.7_0.1_480;851,67126;;;;;;;;;;;;
1; 800_450_0.7_0.1_480;862,9249;;;;;;;;;;;;
2; 800_450_0.7_0.1_480;900,90967;;;;;;;;;;;;
3; 800_450_0.7_0.1_480;857,6608;;;;;;;;;;;;
4; 800_450_0.7_0.1_480;899,7669;;;;;;;;;;;;
5; 800_450_0.7_0.1_480;873,72455;;;;;;;;;;;;
6; 800_450_0.7_0.1_480;903,69556;;;;;;;;;;;;
7; 800_450_0.7_0.1_480;837,08777;;;;;;;;;;;;
8; 800_450_0.7_0.1_480;875,3817;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_480;849,0896;;837,08777;903,69556;871,191271;;;;;;;;
0; 800_450_0.7_0.1_488;921,1752;;;;;;;;;;;;
1; 800_450_0.7_0.1_488;906,61633;;;;;;;;;;;;
2; 800_450_0.7_0.1_488;906,51733;;;;;;;;;;;;
3; 800_450_0.7_0.1_488;862,4094;;;;;;;;;;;;
4; 800_450_0.7_0.1_488;809,4812;;;;;;;;;;;;
5; 800_450_0.7_0.1_488;825,96265;;;;;;;;;;;;
6; 800_450_0.7_0.1_488;889,5288;;;;;;;;;;;;
7; 800_450_0.7_0.1_488;889,5945;;;;;;;;;;;;
8; 800_450_0.7_0.1_488;869,1192;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_488;822,7004;;809,4812;921,1752;870,310501;;;;;;;;
0; 800_450_0.7_0.1_496;848,8664;;;;;;;;;;;;
1; 800_450_0.7_0.1_496;886,9986;;;;;;;;;;;;
2; 800_450_0.7_0.1_496;834,47;;;;;;;;;;;;
3; 800_450_0.7_0.1_496;958,641;;;;;;;;;;;;
4; 800_450_0.7_0.1_496;812,90607;;;;;;;;;;;;
5; 800_450_0.7_0.1_496;883,70996;;;;;;;;;;;;
6; 800_450_0.7_0.1_496;874,8456;;;;;;;;;;;;
7; 800_450_0.7_0.1_496;889,7242;;;;;;;;;;;;
8; 800_450_0.7_0.1_496;850,9538;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_496;835,6916;;812,90607;958,641;867,680723;;;;;;;;
0; 800_450_0.7_0.1_504;919,3085;;;;;;;;;;;;
1; 800_450_0.7_0.1_504;887,6292;;;;;;;;;;;;
2; 800_450_0.7_0.1_504;834,47003;;;;;;;;;;;;
3; 800_450_0.7_0.1_504;823,2284;;;;;;;;;;;;
4; 800_450_0.7_0.1_504;838,6471;;;;;;;;;;;;
5; 800_450_0.7_0.1_504;841,71375;;;;;;;;;;;;
6; 800_450_0.7_0.1_504;899,7636;;;;;;;;;;;;
7; 800_450_0.7_0.1_504;903,7945;;;;;;;;;;;;
8; 800_450_0.7_0.1_504;904,6129;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_504;907,97485;;823,2284;919,3085;876,114283;;;;;;;;
0; 800_450_0.7_0.1_512;904,60315;;;;;;;;;;;;
1; 800_450_0.7_0.1_512;959,1598;;;;;;;;;;;;
2; 800_450_0.7_0.1_512;941,8979;;;;;;;;;;;;
3; 800_450_0.7_0.1_512;876,07947;;;;;;;;;;;;
4; 800_450_0.7_0.1_512;837,4608;;;;;;;;;;;;
5; 800_450_0.7_0.1_512;884,3755;;;;;;;;;;;;
6; 800_450_0.7_0.1_512;888,1102;;;;;;;;;;;;
7; 800_450_0.7_0.1_512;866,9468;;;;;;;;;;;;
8; 800_450_0.7_0.1_512;868,9789;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_512;894,7213;;837,4608;959,1598;892,233382;;;;;;;;
0; 800_450_0.7_0.1_520;841,11847;;;;;;;;;;;;
1; 800_450_0.7_0.1_520;893,3249;;;;;;;;;;;;
2; 800_450_0.7_0.1_520;852,3047;;;;;;;;;;;;
3; 800_450_0.7_0.1_520;839,2108;;;;;;;;;;;;
4; 800_450_0.7_0.1_520;863,25287;;;;;;;;;;;;
5; 800_450_0.7_0.1_520;924,11365;;;;;;;;;;;;
6; 800_450_0.7_0.1_520;874,6574;;;;;;;;;;;;
7; 800_450_0.7_0.1_520;953,5869;;;;;;;;;;;;
8; 800_450_0.7_0.1_520;817,3717;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_520;1073,2546;;817,3717;1073,2546;893,219599;;;;;;;;
0; 800_450_0.7_0.1_528;967,8729;;;;;;;;;;;;
1; 800_450_0.7_0.1_528;842,87476;;;;;;;;;;;;
2; 800_450_0.7_0.1_528;939,2197;;;;;;;;;;;;
3; 800_450_0.7_0.1_528;868,4506;;;;;;;;;;;;
4; 800_450_0.7_0.1_528;871,54755;;;;;;;;;;;;
5; 800_450_0.7_0.1_528;859,1937;;;;;;;;;;;;
6; 800_450_0.7_0.1_528;928,90125;;;;;;;;;;;;
7; 800_450_0.7_0.1_528;857,6396;;;;;;;;;;;;
8; 800_450_0.7_0.1_528;810,6941;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_528;910,39606;;810,6941;967,8729;885,679022;;;;;;;;
0; 800_450_0.7_0.1_536;836,3196;;;;;;;;;;;;
1; 800_450_0.7_0.1_536;861,5144;;;;;;;;;;;;
2; 800_450_0.7_0.1_536;924,6044;;;;;;;;;;;;
3; 800_450_0.7_0.1_536;862,5797;;;;;;;;;;;;
4; 800_450_0.7_0.1_536;829,4114;;;;;;;;;;;;
5; 800_450_0.7_0.1_536;919,8686;;;;;;;;;;;;
6; 800_450_0.7_0.1_536;954,52686;;;;;;;;;;;;
7; 800_450_0.7_0.1_536;832,478;;;;;;;;;;;;
8; 800_450_0.7_0.1_536;836,8612;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_536;852,8264;;829,4114;954,52686;871,099056;;;;;;;;
0; 800_450_0.7_0.1_544;859,41547;;;;;;;;;;;;
1; 800_450_0.7_0.1_544;956,4146;;;;;;;;;;;;
2; 800_450_0.7_0.1_544;841,42883;;;;;;;;;;;;
3; 800_450_0.7_0.1_544;962,6375;;;;;;;;;;;;
4; 800_450_0.7_0.1_544;887,4344;;;;;;;;;;;;
5; 800_450_0.7_0.1_544;852,31195;;;;;;;;;;;;
6; 800_450_0.7_0.1_544;859,2185;;;;;;;;;;;;
7; 800_450_0.7_0.1_544;879,7065;;;;;;;;;;;;
8; 800_450_0.7_0.1_544;999,96735;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_544;839,47144;;839,47144;999,96735;893,800654;;;;;;;;
0; 800_450_0.7_0.1_552;909,6041;;;;;;;;;;;;
1; 800_450_0.7_0.1_552;904,6708;;;;;;;;;;;;
2; 800_450_0.7_0.1_552;889,9182;;;;;;;;;;;;
3; 800_450_0.7_0.1_552;868,7235;;;;;;;;;;;;
4; 800_450_0.7_0.1_552;923,9312;;;;;;;;;;;;
5; 800_450_0.7_0.1_552;876,6957;;;;;;;;;;;;
6; 800_450_0.7_0.1_552;904,1369;;;;;;;;;;;;
7; 800_450_0.7_0.1_552;826,77435;;;;;;;;;;;;
8; 800_450_0.7_0.1_552;843,987;;Best;Worst;Average;;;;;;;;
9; 800_450_0.7_0.1_552;943,10254;;826,77435;943,10254;889,154429;;;;;;;;
0; 800_450_0.7_0.1_560;904,2063;;;;;;;;;;;;
1; 800_450_0.7_0.1_560;892,0569;;;;;;;;;;;;
2; 800_450_0.7_0.1_560;845,9465;;;;;;;;;;;;
3; 800_450_0.7_0.1_560;875,87;;;;;;;;;;;;
4; 800_450_0.7_0.1_560;881,36395;;;;;;;;;;;;
5; 800_450_0.7_0.1_560;885,42615;;;;;;;;;;;;
6; 800_450_0.7_0.1_560;865,5051;;;;;;;;;;;;
