1173,8156;;;;;
1215,8193;;;;;
1231,4471;;;;;
1340,23;;;;;
1234,8041;;;;;
1208,4132;;;;;
1222,5703;;;;;
1131,7534;;Best;Worst;Average;Std
1174,9419;;1122,4849;1340,23;1227,231116;62,51898218
1236,7042;;;;;
1225,879;;;;;
1287,3789;;;;;
1339,3788;;;;;
1276,0803;;;;;
1124,5216;;;;;
1335,6677;;;;;
1167,4391;;;;;
1167,4819;;;;;
1242,0961;;;;;
1122,4849;;;;;
1326,4235;;;;;
1275,209;;;;;
1160,6877;;;;;
1325,2089;;;;;
1146,6367;;;;;
1298,4425;;;;;
1166,894;;;;;
1215,4733;;;;;
1310,2347;;;;;
1229,3458;;;;;
1249,0553;;;;;
1202,5312;;;;;
1144,2765;;;;;
1228,858;;;;;
1281,2627;;;;;
1191,0227;;;;;
1217,9277;;;;;
1223,6675;;;;;
1264,503;;;;;
1230,5214;;;;;
1139,2882;;;;;
1332,7202;;;;;
1169,5883;;;;;
1209,4829;;;;;
