0; 1041.3433;1280.1271;1041.3433
1; 1039.8494;1306.5355;1039.8494
2; 1023.48694;1348.4122;1023.48694
3; 995.7062;1268.6654;995.7062
4; 995.7062;1322.8807;995.7062
5; 969.5339;1351.6279;969.5339
6; 940.98456;1345.6519;940.98456
7; 940.98456;1369.5729;940.98456
8; 940.98456;1465.2815;940.98456
9; 909.7296;1350.7506;909.7296
10; 909.7296;1349.4994;909.7296
11; 909.7296;1372.3293;909.7296
12; 909.7296;1377.1788;909.7296
13; 912.8806;1372.6544;909.7296
14; 912.8806;1375.8054;909.7296
15; 909.7086;1433.2748;909.7086
16; 905.1815;1282.3346;905.1815
17; 905.1815;1333.9;905.1815
18; 905.1815;1230.7631;905.1815
19; 905.1815;1278.2666;905.1815
20; 904.8034;1288.108;904.8034
21; 904.8034;1415.5151;904.8034
22; 904.1436;1257.1305;904.1436
23; 904.14355;1335.04;904.14355
24; 904.14355;1388.7603;904.14355
25; 904.14355;1501.9894;904.14355
26; 904.14355;1418.5962;904.14355
27; 904.14355;1349.3601;904.14355
28; 900.40155;1469.6816;900.40155
29; 900.40155;1394.7589;900.40155
30; 900.40155;1394.4198;900.40155
31; 898.7947;1494.6624;898.7947
32; 898.7947;1469.6031;898.7947
33; 898.7947;1301.3926;898.7947
34; 898.7947;1419.2355;898.7947
35; 898.7947;1493.306;898.7947
36; 898.7947;1485.6155;898.7947
37; 898.7947;1455.4508;898.7947
38; 898.7947;1494.4121;898.7947
39; 886.1597;1485.9164;886.1597
40; 896.4178;1467.8827;886.1597
41; 887.48505;1445.7953;886.1597
42; 887.48505;1362.6293;886.1597
43; 853.03516;1310.8955;853.03516
44; 853.03516;1263.7802;853.03516
45; 851.108;1334.3588;851.108
46; 851.108;1300.044;851.108
47; 851.10803;1328.2368;851.108
48; 849.8005;1512.9392;849.8005
49; 842.2145;1280.4114;842.2145
50; 842.2145;1497.9594;842.2145
51; 841.78186;1375.8374;841.78186
52; 841.78186;1430.7775;841.78186
53; 841.78186;1387.8807;841.78186
54; 841.78186;1222.2346;841.78186
55; 841.78186;1522.3118;841.78186
56; 841.78186;1547.7562;841.78186
57; 841.78186;1309.1422;841.78186
58; 841.78186;1227.027;841.78186
59; 841.78186;1539.1202;841.78186
60; 841.78186;1507.1667;841.78186
61; 841.78186;1315.6095;841.78186
62; 841.78186;1315.6095;841.78186
63; 841.78186;1539.1202;841.78186
64; 841.78186;1323.6405;841.78186
65; 841.78186;1280.5516;841.78186
66; 843.44293;1361.0575;841.78186
67; 843.44293;1257.9447;841.78186
68; 841.78186;1257.3827;841.78186
69; 841.5227;1400.6298;841.5227
70; 841.5227;1308.1825;841.5227
71; 847.78406;1217.7118;841.5227
72; 847.78406;1397.8217;841.5227
73; 862.3966;1397.8217;841.5227
74; 862.3966;1162.2079;841.5227
75; 862.3966;1261.8612;841.5227
76; 850.82294;1288.4366;841.5227
77; 848.6173;1420.9423;841.5227
78; 842.3559;1438.7117;841.5227
79; 842.3559;1187.8818;841.5227
80; 842.3559;1363.2681;841.5227
81; 842.3559;1372.277;841.5227
82; 842.3559;1339.2714;841.5227
83; 842.3559;1353.7994;841.5227
84; 847.0067;1275.31;841.5227
85; 847.0067;1273.8134;841.5227
86; 842.3559;1255.0378;841.5227
87; 842.3559;1229.0695;841.5227
88; 842.3559;1488.9312;841.5227
89; 842.3559;1446.8264;841.5227
90; 842.3559;1446.8264;841.5227
91; 842.3559;1238.1044;841.5227
