3; 450_950_0.71_0.31_139; 834.89075
3; 450_950_0.71_0.31_139; 798.9433
3; 450_950_0.71_0.31_139; 806.7634
3; 450_950_0.71_0.31_139; 900.50726
3; 450_950_0.71_0.31_139; 847.1517
3; 450_950_0.71_0.31_139; 828.7002
3; 450_950_0.71_0.31_139; 853.0571
3; 450_950_0.71_0.31_139; 907.1084
3; 450_950_0.71_0.31_139; 854.38165
3; 450_950_0.71_0.31_139; 847.92316
