0; 100_100_0.7_0.2_5;1508,8292;;;;;
1; 100_100_0.7_0.2_5;1533,1464;;;;;
2; 100_100_0.7_0.2_5;1454,9723;;Best;Worst;Avg;Std
3; 100_100_0.7_0.2_5;1393,9886;;1393,9886;1608,3094;1502,69604;60,67638195
4; 100_100_0.7_0.2_5;1510,9218;;;;;
5; 100_100_0.7_0.2_5;1532,1931;;;;;
6; 100_100_0.7_0.2_5;1538,7744;;;;;
7; 100_100_0.7_0.2_5;1530,3097;;;;;
8; 100_100_0.7_0.2_5;1608,3094;;;;;
9; 100_100_0.7_0.2_5;1415,5155;;;;;
