0; 450_950_0.7_0.1_112;1356,4564;;;;;;;;;;;;;;
1; 450_950_0.7_0.1_112;1340,3794;;;;;;;;;;;;;;
2; 450_950_0.7_0.1_112;1390,7422;;;;;;;;;;;;;;
3; 450_950_0.7_0.1_112;1388,039;;;;;;;;;;;;;;
4; 450_950_0.7_0.1_112;1352,9567;;;;;;;;;;;;;;
5; 450_950_0.7_0.1_112;1369,8838;;;;;;;;;;;;;;
6; 450_950_0.7_0.1_112;1404,6543;;;;;;;;;;;;;;
7; 450_950_0.7_0.1_112;1388,7504;;;;;;;;;;;Best;Worst;Average;Std
8; 450_950_0.7_0.1_112;1399,114;;Best;Worst;Average;Std;;; 450_950_0.7_0.1_112;1350,6362;;1340,3794;1404,6543;1374,16124;21,69991147
9; 450_950_0.7_0.1_112;1350,6362;;1340,3794;1404,6543;1374,16124;21,69991147;;; 450_950_0.7_0.1_117;1299,0612;;1272,1377;1506,4604;1383,93707;68,63703771
0; 450_950_0.7_0.1_117;1506,4604;;;;;;;; 450_950_0.7_0.1_121;1376,9071;;1234,3665;1422,1987;1355,33705;54,36423548
1; 450_950_0.7_0.1_117;1416,8551;;;;;;;; 450_950_0.7_0.1_126;1320,3372;;1294,5886;1462,5327;1376,16623;61,66653493
2; 450_950_0.7_0.1_117;1443,8953;;;;;;;; 450_950_0.7_0.1_130;1399,375;;1267,4496;1530,4053;1372,61764;75,23791167
3; 450_950_0.7_0.1_117;1390,1638;;;;;;;; 450_950_0.7_0.1_135;1321,4102;;1265,7179;1451,7002;1366,84732;59,80180391
4; 450_950_0.7_0.1_117;1323,8405;;;;;;;; 450_950_0.7_0.1_139;1450,062;;1280,0417;1457,9432;1350,03909;61,4657352
5; 450_950_0.7_0.1_117;1350,2828;;;;;;;; 450_950_0.7_0.1_144;1515,2084;;1266,8478;1555,8489;1408,39879;104,172221
6; 450_950_0.7_0.1_117;1272,1377;;;;;;;; 450_950_0.7_0.1_148;1335,5092;;1284,3436;1454,9777;1357,11036;50,13137529
7; 450_950_0.7_0.1_117;1435,1771;;;;;;;; 450_950_0.7_0.1_153;1419,0397;;1249,7021;1419,0397;1354,21304;57,49181187
8; 450_950_0.7_0.1_117;1401,4968;;Best;Worst;Average;Std;;; 450_950_0.7_0.1_157;1301,1475;;1269,7922;1463,4358;1388,41425;58,35738586
9; 450_950_0.7_0.1_117;1299,0612;;1272,1377;1506,4604;1383,93707;68,63703771;;; 450_950_0.7_0.1_162;1398,2916;;1261,6649;1470,6521;1364,44176;62,76320815
0; 450_950_0.7_0.1_121;1422,1987;;;;;;;; 450_950_0.7_0.1_166;1312,4026;;1277,6261;1392,208;1332,87042;43,15270028
1; 450_950_0.7_0.1_121;1382,0681;;;;;;;; 450_950_0.7_0.1_171;1458,125;;1294,201;1489,3629;1398,07982;64,87260639
2; 450_950_0.7_0.1_121;1234,3665;;;;;;;; 450_950_0.7_0.1_175;1362,2043;;1296,927;1502,188;1386,23091;65,45941638
3; 450_950_0.7_0.1_121;1342,5466;;;;;;;; 450_950_0.7_0.1_180;1364,838;;1341,6919;1646,1217;1433,07852;104,6974993
4; 450_950_0.7_0.1_121;1383,9136;;;;;;;; 450_950_0.7_0.1_184;1378,5076;;1343,6245;1519,5776;1394,9822;51,31598732
5; 450_950_0.7_0.1_121;1410,6738;;;;;;;; 450_950_0.7_0.1_189;1374,2748;;1267,259;1530,448;1374,21492;66,77832224
6; 450_950_0.7_0.1_121;1351,2725;;;;;;;; 450_950_0.7_0.1_193;1369,1273;;1249,7988;1520,7397;1377,24309;70,43748708
7; 450_950_0.7_0.1_121;1365,5519;;;;;;;; 450_950_0.7_0.1_198;1415,747;;1298,2041;1528,6843;1389,70653;78,49701369
8; 450_950_0.7_0.1_121;1283,8717;;Best;Worst;Average;Std;;; 450_950_0.7_0.1_202;1366,2213;;1216,8552;1425,8881;1345,17029;53,85591197
9; 450_950_0.7_0.1_121;1376,9071;;1234,3665;1422,1987;1355,33705;54,36423548;;; 450_950_0.7_0.1_207;1351,9578;;1246,526;1416,7195;1366,10389;51,79821231
0; 450_950_0.7_0.1_126;1353,4543;;;;;;;; 450_950_0.7_0.1_211;1541,4196;;1287,4982;1541,4196;1369,66385;67,86255233
1; 450_950_0.7_0.1_126;1294,5886;;;;;;;; 450_950_0.7_0.1_216;1290,3524;;1290,3524;1512,9954;1357,80978;68,26518391
