0; 300_10_10; 1225.3823
1; 300_10_10; 1216.4968
2; 300_10_10; 1216.7812
3; 300_10_10; 1207.065
4; 300_10_10; 1248.7078
5; 300_10_10; 1183.2618
6; 300_10_10; 1232.3593
7; 300_10_10; 1172.8726
8; 300_10_10; 1218.2128
9; 300_10_10; 1223.5751
