2; 100000_5_1000.0_5.0;803,4316;;;;;;;;;;;
3; 100000_5_1000.0_5.0;835,56323;;;;;;;;;;;
4; 100000_5_1000.0_5.0;828,7388;;;;;;;;;;;
5; 100000_5_1000.0_5.0;803,4316;;;;;;;;;;;
6; 100000_5_1000.0_5.0;800,51483;;;;;;;;;;;
7; 100000_5_1000.0_5.0;832,1551;;;;;;;;;;;
8; 100000_5_1000.0_5.0;801,8739;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_5.0;810,6941;;800,51483;835,56323;818,079586;;;;;;;
0; 100000_5_1000.0_6.0;805,2697;;;;;;;;;;;
1; 100000_5_1000.0_6.0;805,25336;;;;;;;;;;;
2; 100000_5_1000.0_6.0;806,407;;;;;;;;;;;
3; 100000_5_1000.0_6.0;803,3936;;;;;;;;;;;
4; 100000_5_1000.0_6.0;805,3803;;;;;;;;;;;
5; 100000_5_1000.0_6.0;833,1707;;;;;;;;;;;
6; 100000_5_1000.0_6.0;803,99945;;;;;;;;;;;
7; 100000_5_1000.0_6.0;803,31104;;;;;;;;;;;
8; 100000_5_1000.0_6.0;834,18713;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_6.0;803,4316;;803,31104;834,18713;810,380388;;;;;;;
0; 100000_5_1000.0_7.0;835,8793;;;;;;;;;;;
1; 100000_5_1000.0_7.0;829,4113;;;;;;;;;;;
2; 100000_5_1000.0_7.0;805,2698;;;;;;;;;;;
3; 100000_5_1000.0_7.0;804,6437;;;;;;;;;;;
4; 100000_5_1000.0_7.0;804,68555;;;;;;;;;;;
5; 100000_5_1000.0_7.0;806,1077;;;;;;;;;;;
6; 100000_5_1000.0_7.0;802,60034;;;;;;;;;;;
7; 100000_5_1000.0_7.0;806,07874;;;;;;;;;;;
8; 100000_5_1000.0_7.0;809,871;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_7.0;806,9503;;802,60034;835,8793;811,149773;;;;;;;
0; 100000_5_1000.0_8.0;809,66833;;;;;;;;;;;
1; 100000_5_1000.0_8.0;831,9147;;;;;;;;;;;
2; 100000_5_1000.0_8.0;803,31104;;;;;;;;;;;
3; 100000_5_1000.0_8.0;803,22705;;;;;;;;;;;
4; 100000_5_1000.0_8.0;807,8961;;;;;;;;;;;
5; 100000_5_1000.0_8.0;804,6855;;;;;;;;;;;
6; 100000_5_1000.0_8.0;840,7976;;;;;;;;;;;
7; 100000_5_1000.0_8.0;805,3804;;;;;;;;;;;
8; 100000_5_1000.0_8.0;804,03784;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_8.0;797,45123;;797,45123;840,7976;810,836979;;;;;;;
0; 100000_5_1000.0_9.0;806,2283;;;;;;;;;;;
1; 100000_5_1000.0_9.0;834,2248;;;;;;;;;;;
2; 100000_5_1000.0_9.0;806,0856;;;;;;;;;;;
3; 100000_5_1000.0_9.0;815,12885;;;;;;;;;;;
4; 100000_5_1000.0_9.0;806,7558;;;;;;;;;;;
5; 100000_5_1000.0_9.0;805,1024;;;;;;;;;;;
6; 100000_5_1000.0_9.0;804,6706;;;;;;;;;;;
7; 100000_5_1000.0_9.0;808,9415;;;;;;;;;;;
8; 100000_5_1000.0_9.0;816,5506;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_9.0;809,685;;804,6706;834,2248;811,337345;;;;;;;
0; 100000_5_1000.0_10.0;815,71515;;;;;;;;;;;
1; 100000_5_1000.0_10.0;807,1295;;;;;;;;;;;
2; 100000_5_1000.0_10.0;809,64307;;;;;;;;;;;
3; 100000_5_1000.0_10.0;805,5009;;;;;;;;;;;
4; 100000_5_1000.0_10.0;812,35516;;;;;;;;;;;
5; 100000_5_1000.0_10.0;814,0904;;;;;;;;;;;
6; 100000_5_1000.0_10.0;808,1542;;;;;;;;;;;
7; 100000_5_1000.0_10.0;807,42926;;;;;;;;;;;
8; 100000_5_1000.0_10.0;812,2302;;Best;Worst;Average;;;;;;;
9; 100000_5_1000.0_10.0;812,904;;805,5009;815,71515;810,515184;;;;;;;
