0; 1701.6754; 2002.8582; 2490.8445; 1839.3943
1; 1701.6754; 1911.6768; 2346.9314; 1701.6754
2; 1573.7472; 1852.3406; 2267.8909; 1701.6754
3; 1542.047; 1800.5192; 2136.9321; 1573.7472
4; 1513.2148; 1753.6989; 2110.4377; 1542.047
5; 1488.759; 1768.8458; 2189.6067; 1513.2148
6; 1399.0498; 1688.7957; 2060.7336; 1488.759
7; 1399.0498; 1676.2557; 2140.7485; 1399.0498
8; 1386.5522; 1613.6672; 2106.5044; 1399.0498
9; 1336.489; 1510.2924; 2033.1743; 1386.5522
10; 1324.0845; 1475.939; 1949.1053; 1336.489
11; 1287.6655; 1469.2004; 1775.5073; 1324.0845
12; 1282.7484; 1407.7415; 1778.313; 1287.6655
13; 1248.3416; 1416.2205; 1794.9152; 1282.7484
14; 1230.6863; 1365.552; 1721.6251; 1248.3416
15; 1228.9807; 1337.2241; 1695.6383; 1230.6863
16; 1200.3756; 1344.3942; 1680.5217; 1228.9807
17; 1193.9509; 1317.1786; 1776.9753; 1200.3756
18; 1178.3103; 1303.4731; 1722.5004; 1193.9509
19; 1176.363; 1285.7831; 1777.0962; 1178.3103
20; 1161.2706; 1244.9584; 1718.8502; 1176.363
21; 1160.4459; 1266.8202; 1681.9583; 1161.2706
22; 1160.4459; 1254.0137; 1681.7415; 1160.4459
23; 1155.8416; 1192.0972; 1608.6156; 1160.4459
24; 1155.8416; 1195.3099; 1557.8457; 1155.8416
25; 1147.2585; 1261.1263; 1652.7557; 1155.8416
26; 1144.0605; 1342.648; 1716.6045; 1147.2585
27; 1144.0605; 1221.3853; 1685.057; 1144.0605
28; 1144.0605; 1315.8408; 1786.6604; 1144.0605
29; 1144.0605; 1258.2356; 1678.2655; 1144.0605
30; 1141.0094; 1261.8514; 1672.0164; 1144.0605
31; 1141.0094; 1297.3127; 1690.3403; 1141.0094
32; 1137.3975; 1261.1455; 1724.6104; 1141.0094
33; 1114.0872; 1319.1101; 1823.5243; 1137.3975
34; 1110.4642; 1262.4451; 1720.1632; 1114.0872
35; 1108.7678; 1224.601; 1629.1196; 1110.4642
36; 1104.0477; 1238.8878; 1787.0786; 1108.7678
37; 1103.6239; 1153.3851; 1549.2163; 1104.0477
38; 1097.932; 1264.6294; 1690.3132; 1103.6239
39; 1097.932; 1371.1935; 1773.1934; 1097.932
40; 1095.7721; 1355.2372; 1953.0692; 1097.932
41; 1095.7721; 1167.437; 1636.0199; 1095.7721
42; 1095.2118; 1234.8834; 1711.5641; 1095.7721
43; 1092.7584; 1201.4967; 1541.4686; 1095.2118
44; 1075.5275; 1167.9784; 1573.0411; 1092.7584
45; 1072.5138; 1171.4982; 1581.159; 1075.5275
46; 1072.5138; 1312.191; 1789.9117; 1072.5138
47; 1072.5138; 1183.5032; 1752.4312; 1072.5138
48; 1066.7325; 1252.1991; 1831.0219; 1072.5138
49; 1066.7325; 1147.713; 1605.8314; 1066.7325
50; 1066.7325; 1134.718; 1628.2626; 1066.7325
51; 1066.7325; 1229.2657; 2000.4548; 1066.7325
52; 1055.8152; 1230.9513; 1605.5; 1066.7325
53; 1055.8152; 1150.1808; 1603.4268; 1055.8152
54; 1042.842; 1178.0724; 1573.0253; 1055.8152
55; 1034.9304; 1152.5641; 1567.4863; 1042.842
56; 1031.9246; 1194.1471; 1630.6263; 1034.9304
57; 1031.9246; 1245.1788; 1681.5377; 1031.9246
58; 1031.9246; 1153.7986; 1572.9166; 1031.9246
59; 1019.6456; 1127.6318; 1543.9353; 1031.9246
60; 1019.6456; 1072.7147; 1543.2712; 1019.6456
61; 1019.5742; 1155.2191; 1541.6072; 1019.6456
62; 1019.5742; 1100.9052; 1640.5933; 1019.5742
63; 1017.355; 1068.1187; 1519.884; 1019.5742
64; 1014.2179; 1088.3782; 1568.1282; 1017.355
65; 1014.2179; 1120.8093; 1664.3738; 1014.2179
66; 1014.2179; 1111.4467; 1606.5968; 1014.2179
67; 1014.2179; 1205.7931; 1811.2695; 1014.2179
68; 983.18335; 1097.2125; 1574.529; 1014.2179
69; 983.18335; 1060.3478; 1487.7755; 983.18335
70; 983.18335; 1074.3596; 1525.7106; 983.18335
71; 983.18335; 1053.0219; 1583.8359; 983.18335
72; 983.18335; 1016.0453; 1435.6508; 983.18335
73; 983.18335; 1029.7357; 1463.7474; 983.18335
74; 983.18335; 1019.4587; 1443.7649; 983.18335
75; 983.18335; 1019.5386; 1568.9464; 983.18335
76; 983.18335; 1016.0207; 1428.2812; 983.18335
77; 983.18335; 1015.2668; 1443.7649; 983.18335
78; 983.18335; 1019.8401; 1457.5879; 983.18335
79; 983.18335; 1019.19257; 1399.8584; 983.18335
80; 983.18335; 1020.84485; 1467.3983; 983.18335
81; 983.11194; 1019.7473; 1458.3478; 983.18335
82; 982.63513; 1037.246; 1468.7657; 983.11194
83; 981.6959; 1028.2208; 1530.0356; 982.63513
84; 981.6959; 1053.9797; 1535.0984; 981.6959
85; 981.6959; 1137.2043; 1634.5648; 981.6959
86; 979.4054; 1070.1724; 1553.415; 981.6959
87; 979.4054; 1022.03534; 1397.439; 979.4054
88; 979.4054; 1086.4111; 1458.3368; 979.4054
89; 979.4054; 1055.4845; 1535.7148; 979.4054
90; 979.4054; 1019.1164; 1467.8688; 979.4054
91; 979.4054; 1018.1577; 1467.4637; 979.4054
92; 979.4054; 1017.0134; 1475.5525; 979.4054
93; 979.4054; 1026.8425; 1435.916; 979.4054
94; 974.9603; 1016.96045; 1479.8225; 979.4054
95; 971.09937; 1034.5516; 1574.6329; 974.9603
96; 971.09937; 1034.2672; 1494.4054; 971.09937
97; 971.09937; 1037.0088; 1450.6451; 971.09937
98; 971.09937; 1021.2305; 1561.3735; 971.09937
99; 971.09937; 1006.6369; 1462.3315; 971.09937
100; 971.09937; 1014.3373; 1511.7292; 971.09937
101; 971.09937; 1010.2237; 1448.9774; 971.09937
102; 971.09937; 1014.39417; 1460.519; 971.09937
103; 971.09937; 1027.1365; 1488.0326; 971.09937
104; 971.09937; 1016.38025; 1473.4497; 971.09937
105; 971.09937; 996.4829; 1420.5342; 971.09937
106; 971.09937; 1014.2403; 1461.496; 971.09937
107; 971.09937; 997.0222; 1414.1882; 971.09937
108; 971.09937; 1005.3516; 1462.6339; 971.09937
109; 971.09937; 1007.85596; 1488.0326; 971.09937
110; 971.09937; 1011.3246; 1448.3428; 971.09937
111; 971.09937; 1015.4483; 1465.5323; 971.09937
112; 971.09937; 1024.7859; 1465.2396; 971.09937
