2119,4429;;;;;
2115,3853;;;;;
2273,1924;;;;;
2042,9563;;;;;
2230,076;;;;;
2099,2637;;;;;
2277,0757;;Best;Worst;Average;Std
2256,2266;;1644,9534;2679,6763;2217,967867;130,3012085
2284,7615;;;;;
2391,7134;;;;;
2179,853;;;;;
2426,4429;;;;;
2000,815;;;;;
2035,1321;;;;;
2151,5576;;;;;
2046,6553;;;;;
2458,718;;;;;
2275,2593;;;;;
2186,5405;;;;;
2234,867;;;;;
2327,886;;;;;
2139,0952;;;;;
2268,9502;;;;;
2246,7314;;;;;
2264,88;;;;;
2202,3083;;;;;
2178,8948;;;;;
2004,1753;;;;;
2346,982;;;;;
2319,377;;;;;
2165,6787;;;;;
2189,6455;;;;;
2309,3284;;;;;
2076,092;;;;;
2287,3184;;;;;
2128,4502;;;;;
2162,039;;;;;
2075,5461;;;;;
2464,657;;;;;
2254,4033;;;;;
2051,766;;;;;
2134,1196;;;;;
2451,9375;;;;;
2466,0532;;;;;
2094,209;;;;;
2162,5918;;;;;
2253,189;;;;;
2459,5703;;;;;
2239,3477;;;;;
2099,0244;;;;;
2316,2368;;;;;
2197,6123;;;;;
2478,833;;;;;
2165,197;;;;;
2154,3193;;;;;
2034,981;;;;;
2335,7134;;;;;
2456,7139;;;;;
2120,6575;;;;;
2273,8354;;;;;
2058,36;;;;;
1976,2769;;;;;
1998,6984;;;;;
2312,8533;;;;;
2088,0703;;;;;
2214,4497;;;;;
2123,331;;;;;
2410,919;;;;;
2237,8088;;;;;
2282,1055;;;;;
2199,3813;;;;;
2125,3052;;;;;
2002,7903;;;;;
2417,5784;;;;;
2399,6086;;;;;
2203,7178;;;;;
2182,8496;;;;;
2266,603;;;;;
2363,473;;;;;
2080,1558;;;;;
2389,3748;;;;;
2009,6664;;;;;
2212,1929;;;;;
2228,8147;;;;;
2192,2458;;;;;
2182,408;;;;;
2301,5217;;;;;
2295,384;;;;;
2191,8057;;;;;
2380,631;;;;;
2323,901;;;;;
2386,2368;;;;;
2213,5994;;;;;
2040,2137;;;;;
2139,935;;;;;
2208,1926;;;;;
2212,2786;;;;;
2012,199;;;;;
2146,1455;;;;;
2337,214;;;;;
2127,0317;;;;;
2245,2334;;;;;
2397,1958;;;;;
2345,0576;;;;;
2429,0645;;;;;
2354,443;;;;;
2377,0554;;;;;
2356,9648;;;;;
2362,123;;;;;
1942,9023;;;;;
2269,4329;;;;;
2231,474;;;;;
2164,711;;;;;
2085,5188;;;;;
2292,2273;;;;;
2322,0623;;;;;
2225,4395;;;;;
2273,1116;;;;;
2261,8904;;;;;
2102,6177;;;;;
2201,5535;;;;;
2032,9736;;;;;
2168,5217;;;;;
1875,7869;;;;;
2276,631;;;;;
1917,8436;;;;;
2138,9287;;;;;
2151,4788;;;;;
2154,5044;;;;;
2178,8625;;;;;
2263,1653;;;;;
1934,3345;;;;;
2173,2458;;;;;
2315,2178;;;;;
2118,35;;;;;
2305,656;;;;;
2344,456;;;;;
2212,4775;;;;;
2115,9692;;;;;
2215,6597;;;;;
2168,419;;;;;
2062,3264;;;;;
2155,1401;;;;;
2309,121;;;;;
2103,2437;;;;;
2089,2627;;;;;
2267,3157;;;;;
1979,5374;;;;;
2287,1736;;;;;
2000,5525;;;;;
2311,7305;;;;;
2186,157;;;;;
2286,0603;;;;;
2327,7285;;;;;
2216,6165;;;;;
2181,3635;;;;;
2071,9841;;;;;
2258,6887;;;;;
2356,6196;;;;;
2220,0793;;;;;
2273,9087;;;;;
2253,844;;;;;
2185,4763;;;;;
2416,1843;;;;;
2002,4769;;;;;
2268,1526;;;;;
2182,811;;;;;
2203,6375;;;;;
1876,8544;;;;;
2333,9058;;;;;
2260,7957;;;;;
2160,0293;;;;;
2400,4282;;;;;
2306,7012;;;;;
2196,3354;;;;;
1995,8613;;;;;
2111,5376;;;;;
2128,2903;;;;;
2197,618;;;;;
2279,0132;;;;;
2148,0288;;;;;
2131,272;;;;;
2097,1748;;;;;
2639,0066;;;;;
2115,9885;;;;;
2028,9602;;;;;
2029,0769;;;;;
2399,8552;;;;;
2440,888;;;;;
2275,5989;;;;;
2220,0676;;;;;
2146,0461;;;;;
2399,973;;;;;
2193,21;;;;;
2332,5874;;;;;
2167,4148;;;;;
2185,6846;;;;;
2212,7102;;;;;
2077,1216;;;;;
2387,6157;;;;;
2082,4497;;;;;
2285,0583;;;;;
2310,3;;;;;
2277,601;;;;;
1938,4662;;;;;
2400,562;;;;;
2257,9539;;;;;
2333,002;;;;;
2171,7285;;;;;
2189,1575;;;;;
2434,7085;;;;;
2429,2808;;;;;
2182,1777;;;;;
2515,2688;;;;;
2173,398;;;;;
2244,0063;;;;;
2026,4937;;;;;
2340,2803;;;;;
2238,9375;;;;;
2224,0847;;;;;
2162,954;;;;;
2175,0315;;;;;
2220,145;;;;;
2336,972;;;;;
2307,7888;;;;;
2141,43;;;;;
2144,532;;;;;
2313,5916;;;;;
2160,9578;;;;;
2193,9792;;;;;
2388,4263;;;;;
2219,373;;;;;
2177,08;;;;;
2200,1777;;;;;
2296,375;;;;;
1926,5137;;;;;
2314,7017;;;;;
2264,572;;;;;
2120,192;;;;;
2211,9333;;;;;
2319,75;;;;;
2158,11;;;;;
2380,888;;;;;
2195,894;;;;;
2223,8694;;;;;
2302,6824;;;;;
2180,1873;;;;;
2354,9292;;;;;
2216,17;;;;;
2108,897;;;;;
2059,3635;;;;;
2158,7588;;;;;
2296,5452;;;;;
2109,1025;;;;;
2518,3796;;;;;
2360,8171;;;;;
2195,3237;;;;;
2116,7617;;;;;
2209,777;;;;;
2202,397;;;;;
2179,4907;;;;;
2041,8073;;;;;
2018,626;;;;;
2209,2173;;;;;
2167,4849;;;;;
2225,6553;;;;;
2470,1235;;;;;
2248,354;;;;;
2161,554;;;;;
2267,6592;;;;;
2222,6519;;;;;
2048,2231;;;;;
2421,4583;;;;;
