1642,264;;;;;;
1713,6627;;;;;;
1656,528;;;;;;
1599,9203;;;;;;
1698,008;;;;;;
1728,0508;;;;;;
1613,3608;;;;;;
1597,95;;;;;;
1681,7422;;;Best;Worst;Avg;Std
1615,1611;;;1562,4376;1728,0508;1627,087356;44,97629976
1599,0951;;;;;;
1605,1158;;;;;;
1599,2649;;;;;;
1656,1672;;;;;;
1587,243;;;;;;
1590,2201;;;;;;
1590,1243;;;;;;
1591,1885;;;;;;
1587,7589;;;;;;
1592,4059;;;;;;
1599,926;;;;;;
1611,5629;;;;;;
1705,0994;;;;;;
1613,678;;;;;;
1573,4661;;;;;;
1629,5254;;;;;;
1586,0737;;;;;;
1698,2527;;;;;;
1601,2047;;;;;;
1714,0865;;;;;;
1693,5566;;;;;;
1562,4376;;;;;;
1626,6515;;;;;;
1617,2139;;;;;;
1596,17;;;;;;
1714,9229;;;;;;
1618,7295;;;;;;
1637,8341;;;;;;
1585,0977;;;;;;
1669,1716;;;;;;
1589,7896;;;;;;
1605,4965;;;;;;
1586,4963;;;;;;
1629,051;;;;;;
1605,8512;;;;;;
1589,9983;;;;;;
1674,5006;;;;;;
1698,008;;;;;;
1698,5863;;;;;;
1584,1478;;;;;;
1572,8662;;;;;;
1590,342;;;;;;
1631,0293;;;;;;
1617,5491;;;;;;
1599,7875;;;;;;
1589,234;;;;;;
1593,1973;;;;;;
1702,916;;;;;;
1639,4146;;;;;;
