0; 1005.5352;1286.7426;1005.5352
1; 994.1339;1352.1926;994.1339
2; 982.78;1269.1111;982.78
3; 982.78;1306.7448;982.78
4; 982.78;1300.6228;982.78
5; 978.5009;1279.5295;978.5009
6; 925.69147;1308.5417;925.69147
7; 908.36554;1275.4219;908.36554
8; 908.36554;1274.8683;908.36554
9; 904.3767;1151.1351;904.3767
10; 905.88617;1179.7073;904.3767
11; 905.88617;1208.1918;904.3767
12; 904.3767;1253.3662;904.3767
13; 904.3767;1175.7106;904.3767
14; 900.09985;1213.0015;900.09985
15; 900.09985;1267.072;900.09985
16; 900.09985;1231.5673;900.09985
17; 900.09985;1287.2583;900.09985
18; 900.09985;1197.8789;900.09985
19; 900.09985;1265.2567;900.09985
20; 900.09985;1401.6077;900.09985
21; 900.09985;1367.6696;900.09985
22; 900.09985;1321.0409;900.09985
23; 900.09985;1321.9777;900.09985
24; 900.09985;1430.4702;900.09985
25; 900.09985;1361.9103;900.09985
26; 900.09985;1287.2583;900.09985
27; 900.09985;1180.9835;900.09985
28; 900.09985;1188.9818;900.09985
29; 900.09985;1208.7245;900.09985
30; 900.09985;1248.8655;900.09985
31; 900.09985;1261.5195;900.09985
32; 900.09985;1287.2583;900.09985
33; 900.09985;1145.5978;900.09985
34; 900.09985;1231.5673;900.09985
35; 900.09985;1197.8789;900.09985
36; 900.09985;1166.6497;900.09985
37; 900.09985;1287.2583;900.09985
38; 900.09985;1287.2583;900.09985
39; 900.09985;1231.5673;900.09985
40; 900.09985;1248.7289;900.09985
41; 900.09985;1282.8693;900.09985
42; 908.7163;1281.0541;900.09985
43; 908.7163;1196.5834;900.09985
44; 908.7163;1231.3857;900.09985
45; 908.7163;1270.3859;900.09985
46; 908.7163;1190.6129;900.09985
47; 908.7163;1279.1307;900.09985
48; 908.7163;1279.1307;900.09985
49; 908.7163;1225.353;900.09985
50; 908.7163;1214.554;900.09985
51; 908.7163;1265.8685;900.09985
52; 908.7163;1289.737;900.09985
53; 908.7163;1286.929;900.09985
54; 908.7163;1270.1359;900.09985
55; 908.7163;1301.9244;900.09985
56; 908.7163;1241.6497;900.09985
57; 908.7163;1408.7501;900.09985
58; 908.7163;1380.5154;900.09985
59; 908.7163;1366.9573;900.09985
60; 908.7163;1431.8828;900.09985
61; 908.2958;1372.5859;900.09985
62; 908.2958;1419.8467;900.09985
63; 907.8338;1354.1006;900.09985
64; 907.8338;1322.4779;900.09985
65; 907.8338;1328.4562;900.09985
66; 907.8338;1436.6226;900.09985
67; 907.8338;1387.1436;900.09985
68; 907.8338;1324.3115;900.09985
69; 907.8338;1344.4236;900.09985
70; 907.8338;1402.7031;900.09985
71; 899.21735;1324.3115;899.21735
72; 899.21735;1308.5928;899.21735
73; 899.21735;1354.4318;899.21735
74; 899.21735;1388.5618;899.21735
75; 899.21735;1429.5934;899.21735
76; 899.21735;1317.2817;899.21735
77; 897.7235;1371.2251;897.7235
78; 897.7235;1351.2437;897.7235
79; 897.7235;1374.8872;897.7235
80; 897.7235;1416.9758;897.7235
81; 897.7235;1374.8872;897.7235
82; 907.2093;1395.3121;897.7235
83; 897.7235;1411.5568;897.7235
84; 897.7235;1330.1843;897.7235
85; 897.7235;1416.9758;897.7235
86; 897.7235;1406.9579;897.7235
87; 897.7235;1397.1359;897.7235
88; 897.7235;1330.6735;897.7235
89; 897.7235;1325.5919;897.7235
90; 910.2076;1333.1553;897.7235
91; 910.2076;1258.6726;897.7235
92; 908.3545;1394.6593;897.7235
93; 908.3545;1357.9188;897.7235
94; 866.4444;1263.983;866.4444
95; 889.18176;1228.4131;866.4444
96; 889.18176;1293.7584;866.4444
97; 889.18176;1303.8971;866.4444
98; 889.18176;1205.8523;866.4444
