2624,164;;;;;
3068,2974;;;;;
2741,806;;;;;
2815,2358;;;;;
2889,6335;;;;;
3054,3523;;;;;
2961,5205;;;;;
3010,6245;;Best;Worst;Average;Std
2962,7703;;2170,1746;3364,1643;2817,592152;153,5408831
2822,3423;;;;;
2626,678;;;;;
2914,253;;;;;
2774,679;;;;;
2979,5017;;;;;
2429,597;;;;;
3072,12;;;;;
2933,9329;;;;;
2817,1226;;;;;
3058,702;;;;;
3130,2944;;;;;
2731,7166;;;;;
2750,634;;;;;
2768,1045;;;;;
2577,434;;;;;
2845,505;;;;;
2969,2493;;;;;
3024,8918;;;;;
2744,448;;;;;
2652,7944;;;;;
2980,5544;;;;;
3044,2366;;;;;
2841,9617;;;;;
2711,4568;;;;;
3014,8003;;;;;
2937,5474;;;;;
2656,1082;;;;;
2945,7637;;;;;
2952,0435;;;;;
2810,7285;;;;;
2784,3948;;;;;
2702,9014;;;;;
3011,8335;;;;;
2575,3188;;;;;
2720,5583;;;;;
3048,3936;;;;;
2783,821;;;;;
2745,1897;;;;;
2845,8054;;;;;
2729,6475;;;;;
2617,328;;;;;
2812,4717;;;;;
2648,7012;;;;;
2762,4956;;;;;
2730,122;;;;;
2665,988;;;;;
2604,4434;;;;;
2698,771;;;;;
2849,8118;;;;;
2858,5874;;;;;
2865,8533;;;;;
2867,224;;;;;
2897,155;;;;;
2913,218;;;;;
2972,8184;;;;;
2931,0542;;;;;
2858,5264;;;;;
2786,186;;;;;
3003,985;;;;;
2702,7595;;;;;
2873,0115;;;;;
2727,2932;;;;;
2954,7202;;;;;
2977,0469;;;;;
2799,6714;;;;;
2642,6187;;;;;
2850,556;;;;;
2918,8684;;;;;
3015,6572;;;;;
2773,0068;;;;;
2798,5283;;;;;
2825,3672;;;;;
2447,855;;;;;
2887,9792;;;;;
2972,0222;;;;;
2639,9297;;;;;
2756,1946;;;;;
2713,4468;;;;;
2848,7703;;;;;
2981,6099;;;;;
2724,8325;;;;;
2882,1792;;;;;
2896,0408;;;;;
3011,8318;;;;;
2700,9412;;;;;
2863,631;;;;;
2948,9631;;;;;
2936,3098;;;;;
2803,4216;;;;;
2732,2185;;;;;
2625,7188;;;;;
2698,171;;;;;
2769,3489;;;;;
2647,961;;;;;
2656,7195;;;;;
2698,676;;;;;
2717,283;;;;;
2711,05;;;;;
2838,3833;;;;;
2594,3296;;;;;
2847,3586;;;;;
2935,6965;;;;;
2972,7788;;;;;
2766,9578;;;;;
3006,955;;;;;
2575,489;;;;;
2706,2;;;;;
2941,861;;;;;
2753,5244;;;;;
2932,3179;;;;;
2688,2542;;;;;
3039,5466;;;;;
2729,1333;;;;;
2546,122;;;;;
2680,5754;;;;;
2708,0479;;;;;
2838,6284;;;;;
2665,8726;;;;;
3031,9617;;;;;
2769,2922;;;;;
2987,812;;;;;
2612,508;;;;;
2705,9968;;;;;
2778,3914;;;;;
2638,12;;;;;
2835,8042;;;;;
2685,9321;;;;;
2854,259;;;;;
2896,7197;;;;;
2843,4639;;;;;
2874,8787;;;;;
2883,084;;;;;
2730,0547;;;;;
2844,7954;;;;;
2971,8738;;;;;
2828,6028;;;;;
2698,6309;;;;;
3161,1003;;;;;
3092,964;;;;;
2732,955;;;;;
2978,2678;;;;;
2583,028;;;;;
2560,105;;;;;
2926,8394;;;;;
2871,8083;;;;;
3092,271;;;;;
3046,2563;;;;;
2985,8413;;;;;
2970,8875;;;;;
2618,998;;;;;
2503,8838;;;;;
2675,3647;;;;;
2753,0334;;;;;
3068,5483;;;;;
2608,5474;;;;;
2682,8704;;;;;
2703,2102;;;;;
2755,4326;;;;;
3077,567;;;;;
2981,9587;;;;;
2980,1978;;;;;
2742,5735;;;;;
2851,7708;;;;;
2793,1;;;;;
2809,2258;;;;;
2875,3792;;;;;
3005,0396;;;;;
2803,3523;;;;;
2863,3499;;;;;
2844,3633;;;;;
2715,7324;;;;;
2722,7878;;;;;
2416,4067;;;;;
2923,5005;;;;;
2651,449;;;;;
2945,2983;;;;;
2728,135;;;;;
2987,075;;;;;
2758,3264;;;;;
2863,3438;;;;;
2756,691;;;;;
2558,13;;;;;
2883,7153;;;;;
2873,6143;;;;;
2768,2378;;;;;
2838,3198;;;;;
2715,8264;;;;;
2907,0808;;;;;
2789,0342;;;;;
2559,5427;;;;;
2605,1907;;;;;
2917,518;;;;;
3011,5635;;;;;
2850,0735;;;;;
2901,2974;;;;;
2769,2207;;;;;
2496,7761;;;;;
2950,5405;;;;;
2862,204;;;;;
2623,8997;;;;;
2735,5366;;;;;
2808,4011;;;;;
2839,839;;;;;
2774,632;;;;;
2862,8704;;;;;
2822,5579;;;;;
2906,171;;;;;
2875,8574;;;;;
2735,5872;;;;;
2551,7053;;;;;
2948,528;;;;;
2568,6392;;;;;
2791,6243;;;;;
2916,343;;;;;
2771,066;;;;;
2745,1174;;;;;
2741,9146;;;;;
2934,24;;;;;
2965,2998;;;;;
2996,7405;;;;;
2628,3215;;;;;
2683,4543;;;;;
3018,4731;;;;;
