0; 450_950_0.05_0.1_229;2525,488;;;;;;;;;;;;;;
1; 450_950_0.05_0.1_229;2643,7979;;;;;;;;;;;;;;
2; 450_950_0.05_0.1_229;2672,9556;;;;;;;;;;;;;;
3; 450_950_0.05_0.1_229;2667,8271;;;;;;;;;;;;;;
4; 450_950_0.05_0.1_229;2722,0042;;;;;;;;;;;;;;
5; 450_950_0.05_0.1_229;2644,9856;;;;;;;;;;;;;;
6; 450_950_0.05_0.1_229;2605,1355;;;;;;;;;;;;;;
7; 450_950_0.05_0.1_229;2546,945;;;;;;;;;;;Best;Worst;Average;Std
8; 450_950_0.05_0.1_229;2702,2378;;Best;Worst;Average;Std;;; 450_950_0.05_0.1_229;2581,3696;;2525,488;2722,0042;2631,27463;61,77531821
9; 450_950_0.05_0.1_229;2581,3696;;2525,488;2722,0042;2631,27463;61,77531821;;; 450_950_0.1_0.1_229;2428,295;;2276,1462;2485,9016;2386,09862;57,45910897
0; 450_950_0.1_0.1_229;2372,41;;;;;;;; 450_950_0.15_0.1_229;2101,1533;;1943,0259;2239,2322;2118,97017;86,64164686
1; 450_950_0.1_0.1_229;2431,2192;;;;;;;; 450_950_0.2_0.1_229;1759,0818;;1661,2692;1850,2156;1752,12764;56,95677435
2; 450_950_0.1_0.1_229;2369,1084;;;;;;;; 450_950_0.25_0.1_229;1529,3342;;1522,9865;1767,5969;1621,07501;78,19428218
3; 450_950_0.1_0.1_229;2325,1455;;;;;;;; 450_950_0.3_0.1_229;1572,6404;;1492,1196;1645,1104;1593,51513;48,54933387
4; 450_950_0.1_0.1_229;2394,0674;;;;;;;; 450_950_0.35000002_0.1_229;1609,9216;;1534,9097;1717,9264;1619,77093;59,96197634
5; 450_950_0.1_0.1_229;2485,9016;;;;;;;; 450_950_0.40000004_0.1_229;1555,412;;1555,412;1785,3319;1609,21193;65,79227784
6; 450_950_0.1_0.1_229;2276,1462;;;;;;;; 450_950_0.45000005_0.1_229;1451,513;;1451,513;1783,8601;1609,63262;91,73322088
7; 450_950_0.1_0.1_229;2427,2476;;;;;;;; 450_950_0.50000006_0.1_229;1598,654;;1574,9495;1703,597;1634,1148;40,92793896
8; 450_950_0.1_0.1_229;2351,4453;;Best;Worst;Average;Std;;; 450_950_0.5500001_0.1_229;1532,8365;;1498,062;1736,8544;1606,65596;71,32201829
9; 450_950_0.1_0.1_229;2428,295;;2276,1462;2485,9016;2386,09862;57,45910897;;; 450_950_0.6000001_0.1_229;1590,376;;1476,7517;1743,46;1580,18451;73,50458783
0; 450_950_0.15_0.1_229;1943,0259;;;;;;;; 450_950_0.6500001_0.1_229;1620,288;;1539,7196;1662,6311;1597,34124;37,79712613
1; 450_950_0.15_0.1_229;2064,0403;;;;;;;; 450_950_0.7000001_0.1_229;1552,547;;1516,3424;1743,4685;1606,40869;64,42290654
2; 450_950_0.15_0.1_229;2201,2039;;;;;;;; 450_950_0.7500001_0.1_229;1635,95;;1544,446;1698,8636;1613,71528;48,95964595
3; 450_950_0.15_0.1_229;2125,7073;;;;;;;; 450_950_0.80000013_0.1_229;1723,4142;;1540,4312;1723,4142;1636,88452;64,12024573
4; 450_950_0.15_0.1_229;2063,2217;;;;;;;; 450_950_0.85000014_0.1_229;1663,411;;1487,2814;1828,8646;1642,10019;93,7321771
5; 450_950_0.15_0.1_229;2239,2322;;;;;;;; 450_950_0.90000015_0.1_229;1633,859;;1533,1519;1800,6649;1632,7488;76,91511951
6; 450_950_0.15_0.1_229;2057,1357;;;;;;;; 450_950_0.95000017_0.1_229;1756,7566;;1562,4695;1756,7566;1637,50719;53,02864118
7; 450_950_0.15_0.1_229;2208,5261;;;;;;;; 450_950_1.0000001_0.1_229;1542,9058;;1542,9058;1735,8441;1622,19965;64,04522668
8; 450_950_0.15_0.1_229;2186,4553;;Best;Worst;Average;Std;;;;;;;;;
9; 450_950_0.15_0.1_229;2101,1533;;1943,0259;2239,2322;2118,97017;86,64164686;;;;;;;;;
0; 450_950_0.2_0.1_229;1795,0145;;;;;;;;;;;;;;
1; 450_950_0.2_0.1_229;1726,2585;;;;;;;;;;;;;;
2; 450_950_0.2_0.1_229;1723,6959;;;;;;;;;;;;;;
3; 450_950_0.2_0.1_229;1850,2156;;;;;;;;;;;;;;
4; 450_950_0.2_0.1_229;1661,2692;;;;;;;;;;;;;;
5; 450_950_0.2_0.1_229;1686,7915;;;;;;;;;;;;;;
6; 450_950_0.2_0.1_229;1795,6901;;;;;;;;;;;;;;
7; 450_950_0.2_0.1_229;1712,3755;;;;;;;;;;;;;;
8; 450_950_0.2_0.1_229;1810,8838;;Best;Worst;Average;Std;;;;;;;;;
