0; 200000_51_1000.0_1.0;1130,2115;;;;;
1; 200000_51_1000.0_1.0;1127,8601;;;;;
2; 200000_51_1000.0_1.0;1126,8013;;;;;
3; 200000_51_1000.0_1.0;1117,8467;;;;;
4; 200000_51_1000.0_1.0;1128,5979;;;;;
5; 200000_51_1000.0_1.0;1134,0718;;;;;
6; 200000_51_1000.0_1.0;1116,5557;;;;;
7; 200000_51_1000.0_1.0;1127,5648;;;;;
8; 200000_51_1000.0_1.0;1136,2046;;Best;Worst;Average;std
9; 200000_51_1000.0_1.0;1124,538;;1116,5557;1136,2046;1127,02524;5,8959449
