0; 100000_5_100.0_1.0;803,311;;;;;;;;;;
1; 100000_5_100.0_1.0;824,2465;;;;;;;;;;
2; 100000_5_100.0_1.0;803,2484;;;;;;;;;;
3; 100000_5_100.0_1.0;830,9456;;;;;;;;;;
4; 100000_5_100.0_1.0;803,5141;;;;;;;;;;
5; 100000_5_100.0_1.0;803,31104;;;;;;;;;;
6; 100000_5_100.0_1.0;819,35376;;;;;;;;;;
7; 100000_5_100.0_1.0;797,87177;;;;;;;;;;
8; 100000_5_100.0_1.0;801,99445;;Best;Worst;Average;;;;;;
9; 100000_5_100.0_1.0;830,9456;;797,87177;830,9456;811,874222;;;;Best;Worst;Average
0; 100000_5_200.0_1.0;810,69403;;;;;;;;797,87177;830,9456;811,874222
1; 100000_5_200.0_1.0;800,0626;;;;;;;;800,0626;830,7886;810,670077
2; 100000_5_200.0_1.0;803,311;;;;;;;;797,45123;832,5237;808,78715
3; 100000_5_200.0_1.0;830,7645;;;;;;;;801,8739;832,892;815,026243
4; 100000_5_200.0_1.0;803,311;;;;;;;;797,87177;830,7645;811,82645
5; 100000_5_200.0_1.0;810,5735;;;;;;;;797,45123;830,7646;812,822429
6; 100000_5_200.0_1.0;830,7886;;;;;;;;797,87177;828,6383;806,446214
7; 100000_5_200.0_1.0;810,5735;;;;;;;;797,45123;834,8318;809,773108
8; 100000_5_200.0_1.0;803,31104;;Best;Worst;Average;;;;801,8739;837,2938;812,905943
9; 100000_5_200.0_1.0;803,311;;800,0626;830,7886;810,670077;;;;797,45123;829,4113;807,862153
0; 100000_5_300.0_1.0;830,9456;;;;;;;;797,45123;835,96985;810,68818
1; 100000_5_300.0_1.0;803,311;;;;;;;;801,99445;835,6899;815,074478
2; 100000_5_300.0_1.0;832,5237;;;;;;;;797,45123;830,7645;808,704511
3; 100000_5_300.0_1.0;805,8011;;;;;;;;801,8739;832,7327;812,928681
4; 100000_5_300.0_1.0;801,99445;;;;;;;;797,45123;832,9459;814,804353
5; 100000_5_300.0_1.0;801,99445;;;;;;;;797,45123;832,96375;812,533061
6; 100000_5_300.0_1.0;803,31104;;;;;;;;797,45123;810,5735;802,658085
7; 100000_5_300.0_1.0;807,41113;;;;;;;;803,311;831,1704;807,563179
8; 100000_5_300.0_1.0;803,1278;;Best;Worst;Average;;;;801,8739;834,0614;811,152002
9; 100000_5_300.0_1.0;797,45123;;797,45123;832,5237;808,78715;;;;803,311;830,7645;808,546214
0; 100000_5_400.0_1.0;830,9456;;;;;;;;797,45123;828,70013;804,730279
1; 100000_5_400.0_1.0;804,56494;;;;;;;;797,45123;833,9723;811,328919
2; 100000_5_400.0_1.0;830,7645;;;;;;;;797,45123;830,7645;807,429163
3; 100000_5_400.0_1.0;803,4315;;;;;;;;797,45123;830,9457;809,433523
