3211,1804;;;;;;
3166,1035;;;;;;
3155,7273;;;;;;
3338,344;;;;;;
3368,4497;;;;;;
3430,9575;;;;;;
3445,5483;;;Best;Worst;Avg;Std
3262,991;;;2690,9253;3968,7368;3292,373278;172,8380688
3311,4778;;;;;;
3134,788;;;;;;
3495,9055;;;;;;
3336,5347;;;;;;
3274,6355;;;;;;
3209,4211;;;;;;
3443,773;;;;;;
3204,2334;;;;;;
3051,2495;;;;;;
3255,5693;;;;;;
3510,363;;;;;;
3137,3867;;;;;;
3386,2583;;;;;;
3519,2273;;;;;;
3377,9197;;;;;;
3361,922;;;;;;
3144,107;;;;;;
3047,9072;;;;;;
2970,731;;;;;;
3203,5154;;;;;;
3184,8535;;;;;;
3205,668;;;;;;
3358,6353;;;;;;
3395,3564;;;;;;
3081,933;;;;;;
3384,9236;;;;;;
3324,8447;;;;;;
3382,1516;;;;;;
3179,6948;;;;;;
3477,5513;;;;;;
3352,94;;;;;;
3570,6511;;;;;;
3517,532;;;;;;
3108,794;;;;;;
3399,5918;;;;;;
3549,0442;;;;;;
3325,4548;;;;;;
3408,914;;;;;;
3428,9634;;;;;;
3372,9504;;;;;;
3271,391;;;;;;
3133,0225;;;;;;
3596,0454;;;;;;
3353,6343;;;;;;
3290,48;;;;;;
3572,1667;;;;;;
3406,3364;;;;;;
3586,5457;;;;;;
3439,2778;;;;;;
3263,618;;;;;;
3215,919;;;;;;
3440,2236;;;;;;
3219,3147;;;;;;
3340,235;;;;;;
3415,6145;;;;;;
3312,72;;;;;;
3155,0713;;;;;;
3098,3115;;;;;;
3521,65;;;;;;
3313,2534;;;;;;
3217,44;;;;;;
3607,5732;;;;;;
3194,5413;;;;;;
3373,0554;;;;;;
2881,7764;;;;;;
3466,7847;;;;;;
3541,049;;;;;;
3141,4224;;;;;;
3493,4421;;;;;;
3373,009;;;;;;
3104,3667;;;;;;
3159,2368;;;;;;
3265,1082;;;;;;
3266,05;;;;;;
3276,1548;;;;;;
3147,575;;;;;;
3124,7412;;;;;;
3245,6821;;;;;;
3586,839;;;;;;
3225,8652;;;;;;
3040,0522;;;;;;
3360,0996;;;;;;
3487,0293;;;;;;
3428,8018;;;;;;
3288,6846;;;;;;
3172,869;;;;;;
3195,4287;;;;;;
3150,296;;;;;;
3287,8115;;;;;;
2957,8223;;;;;;
3531;;;;;;
3317,9387;;;;;;
3365,21;;;;;;
3511,7773;;;;;;
3362,1455;;;;;;
3247,0645;;;;;;
3352,1438;;;;;;
3439,1472;;;;;;
3418,3442;;;;;;
3315,7659;;;;;;
3556,9104;;;;;;
3584,8716;;;;;;
3381,517;;;;;;
3731,772;;;;;;
3300,788;;;;;;
3233,6165;;;;;;
3188,3955;;;;;;
3275,294;;;;;;
3076,7842;;;;;;
3469,809;;;;;;
3504,1443;;;;;;
3347,3433;;;;;;
3192,6729;;;;;;
3475,69;;;;;;
3422,8552;;;;;;
3316,9587;;;;;;
3377,4631;;;;;;
2915,8247;;;;;;
3507,097;;;;;;
3361,1448;;;;;;
3438,8145;;;;;;
3233,1052;;;;;;
3311,136;;;;;;
3178,0916;;;;;;
3266,7476;;;;;;
3262,7715;;;;;;
3155,7615;;;;;;
3376,2185;;;;;;
3406,6472;;;;;;
3318,771;;;;;;
3285,7292;;;;;;
3394,3984;;;;;;
3243,3042;;;;;;
3259,7468;;;;;;
3522,771;;;;;;
3499,6199;;;;;;
3411,8281;;;;;;
3215,538;;;;;;
3238,5647;;;;;;
3194,268;;;;;;
3121,1182;;;;;;
3338,4143;;;;;;
3095,0984;;;;;;
3394,1724;;;;;;
3270,7834;;;;;;
3091,1978;;;;;;
3574,3066;;;;;;
3321,4111;;;;;;
3317,0479;;;;;;
3253,4114;;;;;;
3409,636;;;;;;
3215,726;;;;;;
2986,4736;;;;;;
3063,0332;;;;;;
3120,684;;;;;;
3461,2676;;;;;;
3230,7278;;;;;;
3058,5747;;;;;;
3388,269;;;;;;
3240,1345;;;;;;
3122,8115;;;;;;
3477,975;;;;;;
3308,4177;;;;;;
3151,7983;;;;;;
3485,6255;;;;;;
3317,5103;;;;;;
3218,9954;;;;;;
3336,5686;;;;;;
3165,9648;;;;;;
2944,372;;;;;;
3466,757;;;;;;
3235,9233;;;;;;
3456,7358;;;;;;
3015,8916;;;;;;
3069,0342;;;;;;
2981,1135;;;;;;
3695,6357;;;;;;
3093,6316;;;;;;
3560,3806;;;;;;
3197,017;;;;;;
3333,171;;;;;;
3477,496;;;;;;
3342,8203;;;;;;
3625,645;;;;;;
3186,5884;;;;;;
3331,102;;;;;;
