0; 450_950_0.75_0.22_90;951,8815;;;;;
1; 450_950_0.75_0.22_90;900,45935;;;;;
2; 450_950_0.75_0.22_90;921,9365;;;;;
3; 450_950_0.75_0.22_90;935,25665;;;;;
4; 450_950_0.75_0.22_90;925,8474;;;;;
5; 450_950_0.75_0.22_90;917,0028;;;;;
6; 450_950_0.75_0.22_90;877,1297;;;;;
7; 450_950_0.75_0.22_90;938,9881;;;;;
8; 450_950_0.75_0.22_90;879,821;;Best;Worst;Avg;Std
9; 450_950_0.75_0.22_90;904,151;;877,1297;951,8815;915,2474;23,48624934
