0; 50_10_100;865,2817;;;;;;;;;
1; 50_10_100;864,9357;;;;;;;;;
2; 50_10_100;948,7173;;;;;;;;;
3; 50_10_100;933,8729;;;;;;;;;
4; 50_10_100;896,82153;;;;;;;;;
5; 50_10_100;941,4443;;;;;;;;;
6; 50_10_100;867,5028;;;;;;;;;
7; 50_10_100;869,86676;;;;;;;;;
8; 50_10_100;935,8406;;Best;Worst;Average;;;;;
9; 50_10_100;943,92346;;864,9357;948,7173;906,820705;;;;;
0; 100_10_100;907,8488;;;;;;;;;
1; 100_10_100;917,7225;;;;;;;Best;Worst;Average
2; 100_10_100;897,7204;;;;;;;864,9357;948,7173;906,820705
3; 100_10_100;888,9499;;;;;;;832,1372;917,7225;887,940184
4; 100_10_100;899,7774;;;;;;;819,2122;963,7514;883,534386
5; 100_10_100;898,5446;;;;;;;834,22955;951,2717;882,521592
6; 100_10_100;832,1372;;;;;;;829,2298;932,5945;881,580431
7; 100_10_100;888,4106;;;;;;;849,18695;938,0702;888,914414
8; 100_10_100;879,0394;;Best;Worst;Average;;;816,7327;926,2525;877,455934
9; 100_10_100;869,25104;;832,1372;917,7225;887,940184;;;816,4642;921,9801;856,694458
0; 150_10_100;819,2122;;;;;;;818,1615;921,0093;869,645938
1; 150_10_100;881,7821;;;;;;;812,9033;927,62036;864,615613
2; 150_10_100;877,4136;;;;;;;819,48315;937,3407;863,870761
3; 150_10_100;906,297;;;;;;;804,079;930,46704;896,820305
4; 150_10_100;877,00385;;;;;;;825,4628;925,8821;871,85206
5; 150_10_100;963,7514;;;;;;;825,4628;926,1489;871,289156
6; 150_10_100;881,85205;;;;;;;838,40356;921,604;885,096183
7; 150_10_100;830,63416;;;;;;;826,84503;903,81104;868,648653
8; 150_10_100;858,0412;;Best;Worst;Average;;;832,98364;933,04626;883,419815
9; 150_10_100;939,3563;;819,2122;963,7514;883,534386;;;815,14844;943,7371;880,53137
0; 200_10_100;951,2717;;;;;;;825,4628;892,7313;861,227152
1; 200_10_100;881,99036;;;;;;;815,7009;936,4992;875,924715
2; 200_10_100;893,48206;;;;;;;810,6941;1004,85614;873,462105
3; 200_10_100;896,2302;;;;;;;827,2995;925,4485;887,24023
4; 200_10_100;890,1401;;;;;;;820,2207;958,27905;872,221632
5; 200_10_100;834,22955;;;;;;;818,0185;932,1975;872,686819
6; 200_10_100;838,3254;;;;;;;828,2348;957,32275;892,447025
7; 200_10_100;877,3886;;;;;;;820,2976;938,0586;892,09155
8; 200_10_100;872,35645;;Best;Worst;Average;;;831,293;932,3413;885,575981
9; 200_10_100;889,8015;;834,22955;951,2717;882,521592;;;825,0622;957,5104;881,837396
0; 250_10_100;896,3385;;;;;;;815,43146;957,5851;871,588251
1; 250_10_100;829,2298;;;;;;;817,99524;894,5246;856,353202
2; 250_10_100;855,2238;;;;;;;817,1429;928,2784;874,498971
3; 250_10_100;906,38525;;;;;;;816,79755;932,644;861,126245
4; 250_10_100;884,37665;;;;;;;850,6499;1001,0041;899,585162
5; 250_10_100;846,59357;;;;;;;822,9334;945,67426;877,840288
6; 250_10_100;932,5945;;;;;;;812,6896;957,7716;881,935859
7; 250_10_100;869,93024;;;;;;;842,385;918,6295;888,784312
8; 250_10_100;897,4361;;Best;Worst;Average;;;826,84503;940,5935;890,648486
9; 250_10_100;897,6959;;829,2298;932,5945;881,580431;;;819,89545;953,28986;877,598041
0; 300_10_100;909,45294;;;;;;;816,20874;956,4105;877,287307
1; 300_10_100;938,0702;;;;;;;818,0185;939,51;864,445483
2; 300_10_100;879,6194;;;;;;;;;
3; 300_10_100;857,6378;;;;;;;;;
4; 300_10_100;900,98816;;;;;;;;;
5; 300_10_100;849,18695;;;;;;;;;
6; 300_10_100;855,1866;;;;;;;;;
7; 300_10_100;925,8614;;;;;;;;;
8; 300_10_100;908,60535;;Best;Worst;Average;;;;;
9; 300_10_100;864,53534;;849,18695;938,0702;888,914414;;;;;
0; 350_10_100;859,785;;;;;;;;;
1; 350_10_100;915,29126;;;;;;;;;
2; 350_10_100;917,40784;;;;;;;;;
3; 350_10_100;816,7327;;;;;;;;;
4; 350_10_100;873,4331;;;;;;;;;
5; 350_10_100;918,7458;;;;;;;;;
6; 350_10_100;876,87744;;;;;;;;;
7; 350_10_100;926,2525;;;;;;;;;
8; 350_10_100;852,7702;;Best;Worst;Average;;;;;
9; 350_10_100;817,2635;;816,7327;926,2525;877,455934;;;;;
0; 400_10_100;901,0185;;;;;;;;;
1; 400_10_100;880,68506;;;;;;;;;
2; 400_10_100;816,4642;;;;;;;;;
3; 400_10_100;825,9694;;;;;;;;;
4; 400_10_100;839,07544;;;;;;;;;
5; 400_10_100;829,336;;;;;;;;;
6; 400_10_100;921,9801;;;;;;;;;
7; 400_10_100;826,84503;;;;;;;;;
8; 400_10_100;864,8441;;Best;Worst;Average;;;;;
9; 400_10_100;860,72675;;816,4642;921,9801;856,694458;;;;;
0; 450_10_100;854,8079;;;;;;;;;
1; 450_10_100;909,4203;;;;;;;;;
2; 450_10_100;818,1615;;;;;;;;;
3; 450_10_100;826,46027;;;;;;;;;
4; 450_10_100;845,2386;;;;;;;;;
5; 450_10_100;896,39276;;;;;;;;;
6; 450_10_100;891,2113;;;;;;;;;
7; 450_10_100;895,5149;;;;;;;;;
8; 450_10_100;921,0093;;Best;Worst;Average;;;;;
9; 450_10_100;838,24255;;818,1615;921,0093;869,645938;;;;;
0; 500_10_100;830,8686;;;;;;;;;
1; 500_10_100;826,84503;;;;;;;;;
2; 500_10_100;812,9033;;;;;;;;;
3; 500_10_100;862,82794;;;;;;;;;
4; 500_10_100;888,5336;;;;;;;;;
5; 500_10_100;847,38104;;;;;;;;;
6; 500_10_100;904,0683;;;;;;;;;
7; 500_10_100;837,36786;;;;;;;;;
8; 500_10_100;907,7401;;Best;Worst;Average;;;;;
9; 500_10_100;927,62036;;812,9033;927,62036;864,615613;;;;;
0; 550_10_100;916,1769;;;;;;;;;
1; 550_10_100;826,46027;;;;;;;;;
2; 550_10_100;937,3407;;;;;;;;;
3; 550_10_100;839,52875;;;;;;;;;
4; 550_10_100;840,4336;;;;;;;;;
5; 550_10_100;819,48315;;;;;;;;;
6; 550_10_100;867,16113;;;;;;;;;
7; 550_10_100;870,61633;;;;;;;;;
8; 550_10_100;884,00574;;Best;Worst;Average;;;;;
9; 550_10_100;837,50104;;819,48315;937,3407;863,870761;;;;;
0; 600_10_100;846,87854;;;;;;;;;
1; 600_10_100;919,1085;;;;;;;;;
2; 600_10_100;930,46704;;;;;;;;;
3; 600_10_100;804,079;;;;;;;;;
4; 600_10_100;921,0407;;;;;;;;;
5; 600_10_100;905,67163;;;;;;;;;
6; 600_10_100;922,4801;;;;;;;;;
7; 600_10_100;918,91864;;;;;;;;;
8; 600_10_100;911,17865;;Best;Worst;Average;;;;;
9; 600_10_100;888,38025;;804,079;930,46704;896,820305;;;;;
0; 650_10_100;925,8821;;;;;;;;;
1; 650_10_100;825,4628;;;;;;;;;
2; 650_10_100;893,2225;;;;;;;;;
3; 650_10_100;832,9652;;;;;;;;;
4; 650_10_100;845,9;;;;;;;;;
5; 650_10_100;854,8913;;;;;;;;;
6; 650_10_100;916,452;;;;;;;;;
7; 650_10_100;876,8561;;;;;;;;;
8; 650_10_100;886,4024;;Best;Worst;Average;;;;;
9; 650_10_100;860,4862;;825,4628;925,8821;871,85206;;;;;
0; 700_10_100;871,51025;;;;;;;;;
1; 700_10_100;883,9561;;;;;;;;;
2; 700_10_100;854,3675;;;;;;;;;
3; 700_10_100;895,39465;;;;;;;;;
4; 700_10_100;862,1405;;;;;;;;;
5; 700_10_100;836,7633;;;;;;;;;
6; 700_10_100;850,06256;;;;;;;;;
7; 700_10_100;907,085;;;;;;;;;
8; 700_10_100;825,4628;;Best;Worst;Average;;;;;
9; 700_10_100;926,1489;;825,4628;926,1489;871,289156;;;;;
0; 750_10_100;838,40356;;;;;;;;;
1; 750_10_100;885,8321;;;;;;;;;
2; 750_10_100;872,4572;;;;;;;;;
3; 750_10_100;910,04736;;;;;;;;;
4; 750_10_100;883,0826;;;;;;;;;
5; 750_10_100;898,74445;;;;;;;;;
6; 750_10_100;903,28796;;;;;;;;;
7; 750_10_100;884,0181;;;;;;;;;
8; 750_10_100;853,4845;;Best;Worst;Average;;;;;
9; 750_10_100;921,604;;838,40356;921,604;885,096183;;;;;
0; 800_10_100;863,0714;;;;;;;;;
1; 800_10_100;873,55774;;;;;;;;;
2; 800_10_100;891,5949;;;;;;;;;
3; 800_10_100;852,32697;;;;;;;;;
4; 800_10_100;903,81104;;;;;;;;;
5; 800_10_100;848,2357;;;;;;;;;
6; 800_10_100;895,2084;;;;;;;;;
7; 800_10_100;863,6617;;;;;;;;;
8; 800_10_100;868,17365;;Best;Worst;Average;;;;;
9; 800_10_100;826,84503;;826,84503;903,81104;868,648653;;;;;
0; 850_10_100;896,0586;;;;;;;;;
1; 850_10_100;834,84125;;;;;;;;;
2; 850_10_100;933,04626;;;;;;;;;
3; 850_10_100;854,8385;;;;;;;;;
4; 850_10_100;832,98364;;;;;;;;;
5; 850_10_100;845,678;;;;;;;;;
6; 850_10_100;924,4383;;;;;;;;;
7; 850_10_100;922,1668;;;;;;;;;
8; 850_10_100;877,2407;;Best;Worst;Average;;;;;
9; 850_10_100;912,9061;;832,98364;933,04626;883,419815;;;;;
0; 900_10_100;943,7371;;;;;;;;;
1; 900_10_100;867,43854;;;;;;;;;
2; 900_10_100;920,73914;;;;;;;;;
3; 900_10_100;849,92694;;;;;;;;;
4; 900_10_100;912,9061;;;;;;;;;
5; 900_10_100;869,1187;;;;;;;;;
6; 900_10_100;877,69714;;;;;;;;;
