0; 450_950_0.75_0.1_99;990,08777
1; 450_950_0.75_0.1_99;1062,814
2; 450_950_0.75_0.1_99;1103,5121
3; 450_950_0.75_0.1_99;1017,62695
4; 450_950_0.75_0.1_99;1062,406
5; 450_950_0.75_0.1_99;1003,8903
6; 450_950_0.75_0.1_99;1014,2937
7; 450_950_0.75_0.1_99;1037,1005
8; 450_950_0.75_0.1_99;1057,2893
9; 450_950_0.75_0.1_99;1027,0195
