0; 1000_1000_0.75_0.22_200;946,39484;;;;;
1; 1000_1000_0.75_0.22_200;902,8577;;;;;
2; 1000_1000_0.75_0.22_200;854,03094;;;;;
3; 1000_1000_0.75_0.22_200;908,6355;;;;;
4; 1000_1000_0.75_0.22_200;940,2416;;;;;
5; 1000_1000_0.75_0.22_200;895,5576;;;;;
6; 1000_1000_0.75_0.22_200;928,9415;;;;;
7; 1000_1000_0.75_0.22_200;909,3258;;;;;
8; 1000_1000_0.75_0.22_200;877,7084;;Best;Worst;Avg;Std
9; 1000_1000_0.75_0.22_200;849,3356;;849,3356;946,39484;901,302948;31,55771909
